Physical Time (s),ew_bot Monitor (W): bot_cv1,ew_bot Monitor (W): bot_cv2,ew_bot Monitor (W): bot_cv3,ew_bot Monitor (W): bot_cv4,ew_bot Monitor (W): bot_cv5,ew_bot Monitor (W): bot_cv6,ew_bot Monitor (W): bot_cv7
6.38275,3.6183977878957971e-25,1.5786833170650289e-25,1.5937804964187204e-25,1.1434097244206042e-25,7.8354483353945925e-26,1.6274611193445254e-25,8.3425381067228702e-24
6.383,3.6506145427871903e-25,1.5727678435919988e-25,1.5970958505912788e-25,1.1482317292278023e-25,7.7914242939049708e-26,1.6271420909105608e-25,8.3387626482564446e-24
6.38325,3.6813338885009754e-25,1.5676949549248102e-25,1.6005083607053473e-25,1.1525001864624881e-25,7.7474209465255096e-26,1.6266723203644836e-25,8.3335944307419984e-24
6.3835,3.7053474408200276e-25,1.5633602219105238e-25,1.6040805421896239e-25,1.156266524088028e-25,7.7034321476029926e-26,1.6257606260630745e-25,8.3271472656810162e-24
6.38375,3.7161968455053906e-25,1.5561275330366832e-25,1.6069243396582767e-25,1.1591842894657841e-25,7.6593108508119553e-26,1.6236357732837612e-25,8.3193431139192045e-24
6.384,3.7292313370333469e-25,1.5515056331043874e-25,1.6104821280972035e-25,1.1619472983817945e-25,7.6163193899817754e-26,1.6215613794577632e-25,8.3108237244323153e-24
6.38425,3.7384573903305852e-25,1.5435244959499751e-25,1.6130986424170138e-25,1.1647213777135425e-25,7.5730371410466026e-26,1.6184402213304753e-25,8.3015661660113543e-24
6.3845,3.7525302547142094e-25,1.5403559332294968e-25,1.61585579923782e-25,1.1682971743470026e-25,7.5304025246530519e-26,1.6150267448103367e-25,8.2919006916679741e-24
6.38475,3.7597029462449533e-25,1.5329370972528046e-25,1.6176440297169746e-25,1.1729718468159314e-25,7.4879211276274232e-26,1.610999179022928e-25,8.2816935030744171e-24
6.385,3.7725234571236263e-25,1.5305888940663705e-25,1.6199724889205778e-25,1.1776410216191371e-25,7.4453841243119492e-26,1.6072239787414316e-25,8.2708380300681189e-24
6.38525,3.7891145887249654e-25,1.5254107125545975e-25,1.6215313165268437e-25,1.1829005279065757e-25,7.4025328091391129e-26,1.6024468273321141e-25,8.2594866336631049e-24
6.3855,3.8014134762493052e-25,1.5185862524541488e-25,1.6232668824692759e-25,1.189001462959629e-25,7.3595796968828599e-26,1.5974374571204493e-25,8.2476895995797e-24
6.38575,3.8170203233627083e-25,1.5158716733781854e-25,1.6256929772003573e-25,1.1952110775170335e-25,7.3163291556085912e-26,1.5920355862419076e-25,8.2354867748829731e-24
6.386,3.8337064035137627e-25,1.5110919320865282e-25,1.6272317306057866e-25,1.2017800205239106e-25,7.2724048143703244e-26,1.5857745346082722e-25,8.2232030432730843e-24
6.38625,3.8533508443293598e-25,1.508743227652129e-25,1.6293755765139974e-25,1.2098861685461088e-25,7.2285857328265568e-26,1.5790129588821787e-25,8.2110034161870987e-24
6.3865,3.874381265135084e-25,1.5083736608185096e-25,1.6311254739637989e-25,1.2178108255940271e-25,7.1839503190360645e-26,1.5716696267323377e-25,8.1991205286105232e-24
6.38675,3.8889369638636871e-25,1.5074979704640017e-25,1.6327802577976117e-25,1.226215682347279e-25,7.1392610920691946e-26,1.5646089489233848e-25,8.1876659548527119e-24
6.387,3.9051496660885176e-25,1.5068164075712406e-25,1.6339224630508822e-25,1.2348507359745624e-25,7.094390829333986e-26,1.5581596298157648e-25,8.1767444982642665e-24
6.38725,3.923481223795066e-25,1.5071957451273471e-25,1.6344641808215855e-25,1.2439234041013866e-25,7.0494736233532643e-26,1.5524266299630412e-25,8.1664515521973806e-24
6.3875,3.9374284531340035e-25,1.5012150429185971e-25,1.6346022220706507e-25,1.2524219535877711e-25,7.0040916973989626e-26,1.5473383321218969e-25,8.1569283038234223e-24
6.38775,3.9587623762817384e-25,1.4945214705995733e-25,1.6345202252089809e-25,1.2613732631127481e-25,6.9585822506387576e-26,1.5430700328758079e-25,8.1484564111904849e-24
6.388,3.9774436467861722e-25,1.4937973157538339e-25,1.6350626641151081e-25,1.2715385130716551e-25,6.913319800924645e-26,1.5403292512802452e-25,8.1408079981124699e-24
6.38825,3.9969367481596318e-25,1.4943703034164733e-25,1.6342320377813519e-25,1.2820248708023532e-25,6.8678588182558255e-26,1.5380043200768621e-25,8.1340344572083756e-24
6.3885,4.0189522407594537e-25,1.4984109548040996e-25,1.634080056953655e-25,1.2931338201089067e-25,6.8226729037315794e-26,1.5359958663623384e-25,8.1282873116892518e-24
6.38875,4.0437051472647007e-25,1.4993454451491509e-25,1.6326348467349382e-25,1.3036871973519911e-25,6.777899817758719e-26,1.5346473883157721e-25,8.1236863446904116e-24
6.389,4.0672366178995746e-25,1.5014182082363804e-25,1.6323307313136671e-25,1.3146464727107826e-25,6.7339144198494247e-26,1.53328494041274e-25,8.1200165918207833e-24
6.38925,4.0996336723654474e-25,1.5001174218105072e-25,1.6316992869525276e-25,1.3249197568295615e-25,6.6908777120310038e-26,1.5315510889478707e-25,8.1167446936829504e-24
6.3895,4.1435644646200594e-25,1.4991722207484187e-25,1.6312112586482145e-25,1.3346759690354178e-25,6.6489567827822217e-26,1.5292422176471272e-25,8.1137859867803975e-24
6.38975,4.1884538597147679e-25,1.5036374791910424e-25,1.631100512665907e-25,1.3438100074817348e-25,6.6080430471115903e-26,1.526830966967707e-25,8.1097964418839971e-24
6.39,4.2276141685597458e-25,1.5036582202413199e-25,1.6305505610087382e-25,1.3530655464593729e-25,6.5679426658812637e-26,1.5236429658081483e-25,8.1045089511744666e-24
6.39025,4.2613394713177165e-25,1.5070101138251964e-25,1.6301018173415849e-25,1.361926398875746e-25,6.5283964781889166e-26,1.5208388761095677e-25,8.0975644057311626e-24
6.3905,4.3041945598394538e-25,1.5117718633460355e-25,1.6288292743647849e-25,1.3709268207965734e-25,6.4897564962520497e-26,1.5190481937615307e-25,8.0890737523059007e-24
6.39075,4.3439940471862162e-25,1.5171295327103987e-25,1.6274677942692747e-25,1.3793199505156434e-25,6.4515411428283914e-26,1.518960229791095e-25,8.0793259606402083e-24
6.391,4.3812050137598918e-25,1.5243949592872022e-25,1.625855028260681e-25,1.3875304414508194e-25,6.4139725803191574e-26,1.520417327665379e-25,8.0688082740905375e-24
6.39125,4.4124127823171841e-25,1.5332541566039925e-25,1.624007170613823e-25,1.3960532952013618e-25,6.3768312747545644e-26,1.5230397433910847e-25,8.0583419934522714e-24
6.3915,4.4355056750279754e-25,1.5426528641007611e-25,1.6218073153643259e-25,1.4048995407561218e-25,6.3399129448434621e-26,1.5266763874133908e-25,8.0469575676395754e-24
6.39175,4.4563008557020367e-25,1.551424504660322e-25,1.6196119420704684e-25,1.413483882210574e-25,6.3032034849081282e-26,1.5319895015852734e-25,8.0362858909687381e-24
6.392,4.4791870197313704e-25,1.555195445341244e-25,1.6167071810389949e-25,1.4222146855103052e-25,6.2669376942955886e-26,1.5389953748773256e-25,8.0267740534974814e-24
6.39225,4.5019961402679726e-25,1.5578402191932209e-25,1.6142868645941744e-25,1.4312478041500917e-25,6.2307485136642728e-26,1.5472614245675777e-25,8.0182179794267363e-24
6.3925,4.5251738623443213e-25,1.5681835020434433e-25,1.6121118297463528e-25,1.4398949165250763e-25,6.1946918235619674e-26,1.5564327383197753e-25,8.0108301678099119e-24
6.39275,4.5456101913725882e-25,1.5729469822247649e-25,1.6092752719873207e-25,1.4492025045770394e-25,6.1596326511715306e-26,1.5670267291643417e-25,8.0040361118206013e-24
6.393,4.5690669031589955e-25,1.5816609888291134e-25,1.6070857486820258e-25,1.4580191408161258e-25,6.1253276169976018e-26,1.5784092586904915e-25,7.997593388944275e-24
6.39325,4.5923453597442321e-25,1.5856037658415474e-25,1.6044131798615803e-25,1.4656068469677259e-25,6.091640067237121e-26,1.5887293828322246e-25,7.9912832484957504e-24
6.3935,4.6176155784044155e-25,1.5884495527222074e-25,1.6017740943586849e-25,1.4731019333245741e-25,6.0593073295597011e-26,1.5994139064289243e-25,7.9848627628933459e-24
6.39375,4.6409324398842175e-25,1.5964507363367813e-25,1.5997959577005946e-25,1.4810932114873821e-25,6.0286687134141695e-26,1.610898325985815e-25,7.9783329308168053e-24
6.394,4.6619650074206807e-25,1.6009812131732232e-25,1.5973612263243565e-25,1.4889738767723599e-25,5.998470537426804e-26,1.6213732977574031e-25,7.9717180170830591e-24
6.39425,4.6813649203741147e-25,1.6096764965968457e-25,1.5954225146932367e-25,1.4976507854707514e-25,5.9691340261153052e-26,1.6319297082662211e-25,7.9653496510751269e-24
6.3945,4.701478273486341e-25,1.6188784310141847e-25,1.5935010286455871e-25,1.5071646666619928e-25,5.9404272115912891e-26,1.6427408849253155e-25,7.9589987519439177e-24
6.39475,4.7224820027798426e-25,1.6281537847385338e-25,1.5914212739592224e-25,1.5177402705259332e-25,5.9118101729971828e-26,1.6529457322456744e-25,7.9528260566496358e-24
6.395,4.7428924479631253e-25,1.6376044412500588e-25,1.5893563732866017e-25,1.5295682102441968e-25,5.8835018904874534e-26,1.6625862935387853e-25,7.9465009914471915e-24
6.39525,4.759894273710536e-25,1.6422998476068344e-25,1.5869066980569228e-25,1.5427554570971251e-25,5.8557076276681264e-26,1.6715708373832066e-25,7.9407319657505555e-24
6.3955,4.7699367634520599e-25,1.6502253595116447e-25,1.5857057202104427e-25,1.557335755102254e-25,5.8274304610440428e-26,1.6789498728616338e-25,7.9346959525684599e-24
6.39575,4.7839335469024257e-25,1.6589923992649562e-25,1.5844751543529005e-25,1.5728449106572667e-25,5.798487302848764e-26,1.6839290627998696e-25,7.9285885363043404e-24
6.396,4.7977163915152866e-25,1.6675396673233364e-25,1.5831074947261339e-25,1.589503142140552e-25,5.7693269017571602e-26,1.6865072281573632e-25,7.9223804230556665e-24
6.39625,4.813168784101394e-25,1.6727049461612583e-25,1.581191966624248e-25,1.6064563449677907e-25,5.7397515644526862e-26,1.6867856217340196e-25,7.9165546979245503e-24
6.3965,4.825339917283215e-25,1.6799331742250553e-25,1.5800686490017793e-25,1.6238034414611407e-25,5.709688149247872e-26,1.6849552631014198e-25,7.9103325814167063e-24
6.39675,4.8384578331035157e-25,1.6854027733196102e-25,1.578359332844347e-25,1.6407130287503018e-25,5.6786090310317465e-26,1.6809916615933513e-25,7.9044311196885952e-24
6.397,4.8482736104883561e-25,1.6936995543852085e-25,1.5771460147827708e-25,1.6582412451768185e-25,5.64706424668687e-26,1.6755739098727124e-25,7.8983505343942806e-24
6.39725,4.8599478661532437e-25,1.7029371957705559e-25,1.5755917048208703e-25,1.6759308941889231e-25,5.6145190493850098e-26,1.6691301516317279e-25,7.8922444503215648e-24
6.3975,4.8687135329816872e-25,1.7106477760264347e-25,1.5729265330860588e-25,1.6930529947037331e-25,5.5811472066481393e-26,1.6631756761548432e-25,7.8862825563078034e-24
6.39775,4.8790394015876627e-25,1.7198849675517445e-25,1.5710906910299255e-25,1.7105279877558308e-25,5.5468454003949025e-26,1.6573883077134547e-25,7.8802189259091942e-24
6.398,4.8868184682666241e-25,1.7292761036037536e-25,1.5682017584212372e-25,1.7275784177170766e-25,5.5117891137439078e-26,1.652879384619907e-25,7.873991646890717e-24
6.39825,4.8957271641751348e-25,1.741000981825461e-25,1.5662489284792322e-25,1.7437572581159758e-25,5.4758711558245159e-26,1.6491574908526281e-25,7.8676351495725764e-24
6.3985,4.9081914393915937e-25,1.7534016043875255e-25,1.564274029466103e-25,1.7595903014671114e-25,5.4396705877581479e-26,1.6468708081797178e-25,7.8611328202209571e-24
6.39875,4.9202308903932249e-25,1.7664190844893716e-25,1.5615435875877268e-25,1.7747191505237465e-25,5.4031154074314393e-26,1.6458047448836272e-25,7.8543923086418208e-24
6.399,4.9313191944432124e-25,1.7796517726046677e-25,1.5585682284149681e-25,1.7887322905349017e-25,5.3666977610099077e-26,1.6467508802319029e-25,7.8469830834099289e-24
6.39925,4.9413816579039566e-25,1.7924286027320202e-25,1.5558233257407496e-25,1.8014105135584977e-25,5.3306996388598335e-26,1.6496788389103112e-25,7.8389573185575628e-24
6.3995,4.9531437763466507e-25,1.80535496864614e-25,1.5529297501951349e-25,1.8123962666601881e-25,5.2950999761158571e-26,1.6541107115617017e-25,7.8296917899370729e-24
6.39975,4.9643965572192753e-25,1.8174053930117246e-25,1.5489698660098492e-25,1.8209692355940175e-25,5.2602066420371451e-26,1.6604281028453291e-25,7.8191862491920963e-24
6.4,4.9742432018789654e-25,1.8301728970181867e-25,1.5456977648974781e-25,1.8273294711683304e-25,5.2259075059887539e-26,1.6679709304803236e-25,7.8077238392602757e-24
6.40025,4.9826695001017806e-25,1.8418019258255899e-25,1.5416674010290928e-25,1.8316037497951126e-25,5.1920230202561941e-26,1.6761221577087797e-25,7.795549498315107e-24
6.4005,4.9896338862128433e-25,1.8552101995634226e-25,1.5382555305140774e-25,1.8340975014520834e-25,5.158561844303153e-26,1.6846798267445916e-25,7.7830820837822561e-24
6.40075,4.9957387664198125e-25,1.8679273226395057e-25,1.5337461270219027e-25,1.8355297233370399e-25,5.1254775504397764e-26,1.6937752994554386e-25,7.7706193026963107e-24
6.401,5.0012873853263772e-25,1.8792370509941437e-25,1.5294901617442765e-25,1.8357836965009621e-25,5.0923857456312764e-26,1.7020858938960854e-25,7.758629016047983e-24
6.40125,5.0070963341986472e-25,1.8927288563148474e-25,1.5260137356763628e-25,1.8351579258041288e-25,5.0595416312394307e-26,1.7103717062160121e-25,7.7476247760933528e-24
6.4015,5.0128336036794825e-25,1.9036078935408428e-25,1.52237998306793e-25,1.8346542580188527e-25,5.0269642555822757e-26,1.7178746340418152e-25,7.7383166545372984e-24
6.40175,5.0171638817209231e-25,1.9153029973710641e-25,1.5198290067417227e-25,1.8339233270905605e-25,4.9944855306894519e-26,1.7244499996548189e-25,7.7299330073143986e-24
6.402,5.0199319049882121e-25,1.9257860367443998e-25,1.5179442435668324e-25,1.8329681005127124e-25,4.9623011560575612e-26,1.730266797035496e-25,7.7225676641512152e-24
6.40225,5.0240340325373011e-25,1.9351838957777181e-25,1.5163852935199563e-25,1.8323611127850812e-25,4.9302546431246186e-26,1.7339740818565609e-25,7.7160484206131658e-24
6.4025,5.030964824728167e-25,1.9428474160355138e-25,1.5152197725127301e-25,1.8317595854243701e-25,4.8985523528802803e-26,1.7356394464655675e-25,7.7104545784753295e-24
6.40275,5.0376441009751161e-25,1.9457171703052683e-25,1.514232984201482e-25,1.8319675898747687e-25,4.8675454547845794e-26,1.7365523732831365e-25,7.7051842299066813e-24
6.403,5.0432007418211596e-25,1.9473923827927989e-25,1.5140895948348748e-25,1.8319274523945476e-25,4.8369075506984517e-26,1.7360347990545013e-25,7.6998143282649087e-24
6.40325,5.0465485090635177e-25,1.9480045584005812e-25,1.5141803488895595e-25,1.8320178974306677e-25,4.8067919123112203e-26,1.7347438891497463e-25,7.6936780831873784e-24
6.4035,5.0473762906374464e-25,1.9469648832388373e-25,1.514189780395344e-25,1.8317240961939647e-25,4.77712913495834e-26,1.7334876877391934e-25,7.6869687114457199e-24
6.40375,5.0451248301699073e-25,1.942478280650292e-25,1.513906092276955e-25,1.830646326004693e-25,4.7477173649322767e-26,1.7311224675501376e-25,7.6803385496074187e-24
6.404,5.0381310581015351e-25,1.9389274148010359e-25,1.5137420894891291e-25,1.8297194612866551e-25,4.7187026648655771e-26,1.7294751160027865e-25,7.6730058046220306e-24
6.40425,5.0284070040368475e-25,1.9337238221910769e-25,1.5127927752248038e-25,1.8289298454913765e-25,4.6899237867406509e-26,1.7285316626517088e-25,7.6659294081178534e-24
6.4045,5.0152907958442184e-25,1.9300081845647626e-25,1.5117690069194054e-25,1.8277995402170492e-25,4.6614307369172689e-26,1.7282321203608344e-25,7.6584303752521161e-24
6.40475,5.0014082351987189e-25,1.9263513102741944e-25,1.5099904357233667e-25,1.82647441642589e-25,4.6333291095424747e-26,1.7293558337838671e-25,7.6507345865245343e-24
6.405,4.9858188847506999e-25,1.9236000668191781e-25,1.5081679103964854e-25,1.8253679806478969e-25,4.6059581246396134e-26,1.7324536058837153e-25,7.6426379849366517e-24
6.40525,4.9708743910201181e-25,1.9253279054354627e-25,1.5062745900350461e-25,1.8249203918500226e-25,4.5794251752540186e-26,1.7368721567791378e-25,7.6344835056186558e-24
6.4055,4.9575984167137803e-25,1.9277537932955471e-25,1.5036617980360324e-25,1.8248625159761289e-25,4.5535166893167211e-26,1.7421594902570133e-25,7.6260864292633024e-24
6.40575,4.9453142315259933e-25,1.9326000153118097e-25,1.5009597548871943e-25,1.825337148375692e-25,4.5282214470275612e-26,1.7474900619434275e-25,7.6176654089456208e-24
6.406,4.9356359506750653e-25,1.9392165775735921e-25,1.4978759835121194e-25,1.8265638801746983e-25,4.5035991831253739e-26,1.7528219580045122e-25,7.6097092215890026e-24
6.40625,4.9296258085168943e-25,1.9461306571903416e-25,1.4941862129238682e-25,1.8285760316959206e-25,4.4796990921752606e-26,1.7582190770720736e-25,7.6020416033089575e-24
6.4065,4.9253741388286984e-25,1.9553372953420808e-25,1.4907912931267616e-25,1.8307106436001691e-25,4.4562906726706957e-26,1.7619612700798501e-25,7.5956142431974735e-24
6.40675,4.9236813528976016e-25,1.9648105895036203e-25,1.4873987553876229e-25,1.8327464464884552e-25,4.433326789904111e-26,1.7642884312299265e-25,7.5905968276603964e-24
6.407,4.9241581428076179e-25,1.9743586301900061e-25,1.4838197913973122e-25,1.8350818045323975e-25,4.4108127221804961e-26,1.7654731200593194e-25,7.5868877208175497e-24
6.40725,4.9269448736962901e-25,1.9839687073787431e-25,1.480023391368006e-25,1.8375090033693032e-25,4.3885736002654428e-26,1.7650261963892486e-25,7.5842560629487332e-24
6.4075,4.9316739651515918e-25,1.9933961354702155e-25,1.4755994700109854e-25,1.83998439683276e-25,4.3664203451402188e-26,1.7642691087527586e-25,7.5823976208712939e-24
6.40775,4.9368197514788194e-25,2.0030649443097234e-25,1.4717941693962851e-25,1.8424461069611286e-25,4.3439548589590498e-26,1.762262391920993e-25,7.5808369938703028e-24
6.408,4.9418563809473509e-25,2.0127344542803226e-25,1.4680845537429614e-25,1.8453151539201794e-25,4.3211744871285766e-26,1.7602047939119724e-25,7.5790458278520585e-24
6.40825,4.9473202211625174e-25,2.0219812841024558e-25,1.4637829319490597e-25,1.848435475308324e-25,4.2979471463349763e-26,1.7593215143223486e-25,7.5766173191516738e-24
6.4085,4.9528488461614343e-25,2.0312754485412206e-25,1.4593083929734435e-25,1.8517291038192902e-25,4.2743701810573237e-26,1.7598114404288819e-25,7.5728953563463082e-24
6.40875,4.957957848878482e-25,2.0409460529189611e-25,1.4554629935116217e-25,1.8552851469622524e-25,4.2506604181076797e-26,1.7617716662463697e-25,7.5676450796025368e-24
6.409,4.9629226933312031e-25,2.0508292406560723e-25,1.4511763083867669e-25,1.8586967043434611e-25,4.2265044646284443e-26,1.7650892856133976e-25,7.560659582496822e-24
6.40925,4.96678662553952e-25,2.0605762763534142e-25,1.4476102484509885e-25,1.8620595268021278e-25,4.2022948930075256e-26,1.7694696312468142e-25,7.552524770400027e-24
6.4095,4.9700757935609325e-25,2.0696052681323614e-25,1.4439092098945585e-25,1.865596520036032e-25,4.1783994558310621e-26,1.775142712568975e-25,7.5426305600651545e-24
6.40975,4.9727727352928819e-25,2.0778097497685296e-25,1.4404511952021277e-25,1.8690670282653734e-25,4.1552530127140016e-26,1.7824503161523311e-25,7.5316878247413223e-24
6.41,4.9748105203542821e-25,2.0854940702603337e-25,1.4373058373632536e-25,1.8719516437166569e-25,4.1331938427518034e-26,1.7912941354304373e-25,7.5197596515003355e-24
6.41025,4.9760267400037294e-25,2.0911573041115167e-25,1.4341294804576367e-25,1.8751229782679918e-25,4.1120858150581495e-26,1.801435729974831e-25,7.507333350449059e-24
6.4105,4.9766019993604394e-25,2.0962912793548919e-25,1.4311392627108722e-25,1.8775289666649174e-25,4.0918981951190533e-26,1.8118194083726294e-25,7.4950048113210538e-24
