Physical Time (s),xth_right Monitor (W): right_cv1,xth_right Monitor (W): right_cv2,xth_right Monitor (W): right_cv3,xth_right Monitor (W): right_cv4,xth_right Monitor (W): right_cv5,xth_right Monitor (W): right_cv6,xth_right Monitor (W): right_cv7
6.38675,2.8530182885380433e-14,2.6093186990728125e-15,1.4320657926749303e-15,4.6749912445480699e-15,1.0316516350868739e-14,1.3182904534274922e-14,1.2150466033346735e-14
6.387,2.8308609451438151e-14,2.6750925280102615e-15,1.2764286120250852e-15,4.8241194076716416e-15,1.0273558276672119e-14,1.3372576408848191e-14,1.2282099012451836e-14
6.38725,2.8385239798154597e-14,3.1037091676427584e-15,1.3792996858810364e-15,4.6124943966713739e-15,1.045756357129913e-14,1.3179045814516065e-14,1.2229007001370315e-14
6.3875,2.8422303378111958e-14,2.686115669832266e-15,1.6052049554901162e-15,5.0462222196413544e-15,1.0154807199061373e-14,1.3427322775145636e-14,1.2630050522279138e-14
6.38775,2.797684546858862e-14,2.6499564665737432e-15,1.4306007924109671e-15,5.2818445762286049e-15,1.0196361167328196e-14,1.3162732451294579e-14,1.211985149769293e-14
6.388,2.8450138818320823e-14,2.7286560920633209e-15,1.4766219932773918e-15,4.9528496612426548e-15,9.5886149298394117e-15,1.3173946787048734e-14,1.2195345813999635e-14
6.38825,2.8506036634531563e-14,2.2174153249759868e-15,1.4295545715108943e-15,4.6394798545960679e-15,9.6938153705322368e-15,1.345871861123105e-14,1.2462722972086785e-14
6.3885,2.8797623517842251e-14,3.3153603364935908e-15,1.5404172945324851e-15,4.3292727707615787e-15,1.0002276036173571e-14,1.3468016071505367e-14,1.2211253764462462e-14
6.38875,2.8025513141168235e-14,3.1043494235683387e-15,1.0683898997322379e-15,4.4050420870730412e-15,1.0362896571534044e-14,1.2979355224950032e-14,1.2884205146719774e-14
6.389,2.8252706842892382e-14,2.8071336086924951e-15,9.0132535806565157e-16,4.4796594470003793e-15,9.0762044632635123e-15,1.2290673109405823e-14,1.2166162371115265e-14
6.38925,2.8672700175052677e-14,2.7794382934876029e-15,9.3353358078659781e-16,4.3332577282641583e-15,9.9938534643547022e-15,1.3443684766759615e-14,1.2116315895744444e-14
6.3895,2.8301326141592683e-14,2.5783268135812171e-15,9.9917371080004552e-16,4.018431505089687e-15,9.2080820193729636e-15,1.3224449687458227e-14,1.2372695837112404e-14
6.38975,2.8168994909207587e-14,2.8630113205170767e-15,1.0468531361758047e-15,4.2397861784877293e-15,9.1668222123862961e-15,1.3005513684091881e-14,1.2140729334294889e-14
6.39,2.8210590014717114e-14,3.0803123148134574e-15,9.9299247060072383e-16,4.2303919672168547e-15,9.783578865776765e-15,1.3332997684002942e-14,1.2037850221082767e-14
6.39025,2.8267878083497906e-14,3.0010576239171621e-15,7.1062571922097861e-16,4.284495656390373e-15,9.4026333695602531e-15,1.3392728421821737e-14,1.2243785773578903e-14
6.3905,2.865380552362657e-14,2.4686101861466287e-15,1.3335280074426736e-15,4.3504625009325405e-15,9.2719104105924862e-15,1.3351445599048321e-14,1.2252009108639431e-14
6.39075,2.8185505362128908e-14,2.9089119946711541e-15,1.4037686006428126e-15,4.3908896680638323e-15,9.3855017051713466e-15,1.2342473814967768e-14,1.2492494288487927e-14
6.391,2.831889366725557e-14,2.2036298006829977e-15,1.125716432955448e-15,4.1339743609385855e-15,9.2457889343985189e-15,1.2623745407841879e-14,1.2018542707424922e-14
6.39125,2.8226223768281813e-14,2.6023758930428927e-15,1.0272063560116497e-15,4.2759512051192081e-15,9.242392992684336e-15,1.3274793411759516e-14,1.2472269183845523e-14
6.3915,2.8295569717229299e-14,3.0149041745094226e-15,8.0071517391490063e-16,3.7336572950647257e-15,9.3537567474715333e-15,1.2665901322148217e-14,1.2350783211051637e-14
6.39175,2.8343292103024404e-14,2.8874596277829737e-15,1.4177355205952422e-15,4.3798235589121754e-15,9.3101909535133693e-15,1.2666981603025115e-14,1.1978311804621527e-14
6.392,2.8536045200539596e-14,2.7312129759860871e-15,9.6356028115684812e-16,4.0181621644458167e-15,9.186541444136868e-15,1.2781219696479568e-14,1.2025697534716137e-14
6.39225,2.8256971994394525e-14,2.4107242368440538e-15,9.4257931275741079e-16,3.8318781284962408e-15,8.8668123307927474e-15,1.2565492001870136e-14,1.2106275103457297e-14
6.3925,2.8292024687643204e-14,2.9389039791617798e-15,1.0813839076197804e-15,4.1711467798567292e-15,8.7401245164130247e-15,1.2571321221850074e-14,1.2226840473911499e-14
6.39275,2.7687242564253782e-14,2.697580815121426e-15,1.1825741717056019e-15,3.9158227705742127e-15,9.0468951098911345e-15,1.27836335322459e-14,1.2348088860357986e-14
6.393,2.803836925384152e-14,3.2922958516838637e-15,1.2464604454658015e-15,4.348979150164663e-15,8.7811164082089316e-15,1.2618901700990443e-14,1.18165687165055e-14
6.39325,2.7951171401155893e-14,2.7928387020983926e-15,8.6839824864793973e-16,3.8009213805927209e-15,8.7315813837363879e-15,1.2598054422153153e-14,1.2144656104734229e-14
6.3935,2.8174706652522488e-14,2.5201536003264238e-15,1.364213383204331e-15,3.6428360936145234e-15,8.1757595629012247e-15,1.2701925135949153e-14,1.2469439548211721e-14
6.39375,2.8041428627522866e-14,2.5835909564266878e-15,1.067893868902711e-15,3.709428621366787e-15,8.4270087415053098e-15,1.2234846815452993e-14,1.1909508802698333e-14
6.394,2.7693419429914369e-14,2.282463482633311e-15,1.3241870853974637e-15,3.5093577937712997e-15,8.3552185072179901e-15,1.2197987116848071e-14,1.2495085238839045e-14
6.39425,2.7781415225452875e-14,2.6680537663180104e-15,1.0574414750984713e-15,3.3340519163474764e-15,8.1520745705912804e-15,1.2067029323535795e-14,1.1897120771946916e-14
6.3945,2.738079351515229e-14,2.6178584073806716e-15,1.1057312476240193e-15,3.4281335939663809e-15,8.2297975007665726e-15,1.2240032447128241e-14,1.233215996007584e-14
6.39475,2.8026378571709792e-14,2.5784907964871823e-15,1.1158112188911669e-15,3.7388648153445879e-15,7.7243006593915196e-15,1.2170484268366228e-14,1.2372088399489709e-14
6.395,2.7514262097526448e-14,3.0484341082751124e-15,1.0630575463264294e-15,3.570893163783975e-15,7.8923274576067876e-15,1.2706574001548722e-14,1.210803711802866e-14
6.39525,2.740769249591836e-14,2.7959808309637517e-15,1.4012227873392927e-15,3.8226057200140922e-15,7.3915968166349247e-15,1.2181160959352425e-14,1.1978262046051887e-14
6.3955,2.7296750341267516e-14,3.1535429235847885e-15,9.6282855078448329e-16,3.84979777390842e-15,7.7841682802460599e-15,1.2327242916306398e-14,1.2359582791460489e-14
6.39575,2.7747209741406857e-14,2.5246906790152715e-15,7.1641573105884204e-16,3.503527770502362e-15,7.6885025808887904e-15,1.1934966638371452e-14,1.2011041806249553e-14
6.396,2.7363904422098598e-14,2.6761568143553885e-15,8.6247681215085997e-16,3.936339831887231e-15,8.2617927690378405e-15,1.2011018082046039e-14,1.2430385356937721e-14
6.39625,2.780752546134665e-14,3.0719317381587433e-15,1.3342961075186391e-15,3.6775342644300618e-15,8.0602471913049673e-15,1.2465254694248314e-14,1.2576067076254136e-14
6.3965,2.7489493176960662e-14,3.4609733719415662e-15,1.3473319712355981e-15,3.3741344366284225e-15,7.8267886859410509e-15,1.2264227453055123e-14,1.2400582282717134e-14
6.39675,2.7579773157909321e-14,2.6264849902924646e-15,1.2097996811737352e-15,3.5155940254154899e-15,7.6196411596340647e-15,1.2144999399458255e-14,1.2486010491129094e-14
6.397,2.7164461937606829e-14,2.7989087485974532e-15,1.0431790918875618e-15,3.8347262076344087e-15,7.8696281328681085e-15,1.2378705088742999e-14,1.221996284867586e-14
6.39725,2.750981554550422e-14,3.0772424031659961e-15,1.4593990982286532e-15,4.0363873204563377e-15,7.9752414872639554e-15,1.1601647803809596e-14,1.2214179106048947e-14
6.3975,2.7525915371982454e-14,2.8036591312023022e-15,9.9046636711203225e-16,3.367006181853204e-15,7.5168889863279936e-15,1.1515172504820845e-14,1.2222739095010268e-14
6.39775,2.7235803079945071e-14,2.7344309044477299e-15,1.3411636540167452e-15,3.6537868472173755e-15,7.6737538693317557e-15,1.1588814176817064e-14,1.2273633494401688e-14
6.398,2.7121408647257963e-14,2.5179945359694955e-15,1.6344426209583288e-15,3.1967864410040041e-15,7.3306256677729665e-15,1.1813456320325061e-14,1.1948753671112358e-14
6.39825,2.7125505029240674e-14,2.7879771885016259e-15,1.5801310950818714e-15,3.6793296724761482e-15,7.4489190350189853e-15,1.1465733425385789e-14,1.2464095490730305e-14
6.3985,2.7510665427228561e-14,2.7544682528897709e-15,9.6626182913431717e-16,3.5505184236239271e-15,7.0839428582822893e-15,1.1886989253385035e-14,1.2309628723953664e-14
6.39875,2.7143315117903897e-14,2.754496395864528e-15,1.3618251409524807e-15,3.5078866581529056e-15,6.9429279008710174e-15,1.1288786280232262e-14,1.208439046935925e-14
6.399,2.705904750260873e-14,2.7831171015490198e-15,1.7778196096187587e-15,3.5139380855308482e-15,7.7520453325901959e-15,1.0920826805494538e-14,1.2140038536261625e-14
6.39925,2.7358254058834125e-14,3.2958527156542118e-15,1.4589215993812001e-15,3.5627728268143308e-15,6.9932255220764376e-15,1.1638230516912277e-14,1.1954888822659726e-14
6.3995,2.668569141549398e-14,2.925811464861468e-15,1.0969497939665589e-15,3.3868331277086049e-15,7.1260814811072126e-15,1.1457554494429471e-14,1.2301464898233501e-14
6.39975,2.6807680470624293e-14,3.0505433050566089e-15,1.3250148099243586e-15,3.4007444453688399e-15,7.0906709801003529e-15,1.1698515318576257e-14,1.2520928982978625e-14
6.4,2.6576289387994283e-14,2.9681690397512667e-15,1.2348593097405877e-15,3.4752663119620482e-15,7.0607665921829142e-15,1.1782430297116974e-14,1.2190293773532971e-14
6.40025,2.6195599227055107e-14,2.6298046749959798e-15,2.0235840035268793e-15,3.6222192195419858e-15,7.5092068578288372e-15,1.1249684626933124e-14,1.2216225382688115e-14
6.4005,2.6426378652258715e-14,3.3196621007782736e-15,1.2326939165407278e-15,3.5778776680370594e-15,7.3274195687464507e-15,1.1518609360501759e-14,1.202211120389459e-14
6.40075,2.6720372535223672e-14,3.2280697375310011e-15,1.3858674409297168e-15,3.6346589618462769e-15,6.8962370126046002e-15,1.1034743422575875e-14,1.2012721031210128e-14
6.401,2.6405220088259548e-14,2.5726974336974205e-15,1.5733707117827882e-15,3.7500838220382893e-15,6.6987585966360386e-15,1.0708402355057886e-14,1.2172829368102353e-14
6.40125,2.6539816707019314e-14,3.1588209037392659e-15,1.969009620259456e-15,3.9027320340417863e-15,6.8747901782684793e-15,1.120016735523846e-14,1.1922503245973358e-14
6.4015,2.6396756292373179e-14,3.7883644358884411e-15,1.7939286498795687e-15,3.262060545505784e-15,6.8171941868891372e-15,1.1044511565419495e-14,1.2066050630850356e-14
6.40175,2.639367063256841e-14,3.4419731683347636e-15,1.4316493190298017e-15,3.1774868501577482e-15,7.0216299461273584e-15,1.1321595260124679e-14,1.2150774155823848e-14
6.402,2.6322941245570313e-14,3.2211467254357795e-15,1.4751206166581739e-15,4.1526498391536163e-15,6.4785987423791337e-15,1.1383015281473869e-14,1.2026580075200281e-14
6.40225,2.6176451100213415e-14,3.7871666473642163e-15,1.8152414524851383e-15,3.578895390362644e-15,6.4458072559919565e-15,1.1057852580703393e-14,1.1614945752533689e-14
6.4025,2.6120026059774277e-14,3.6283900978223035e-15,1.7614710566029129e-15,3.4267759185494619e-15,6.9491326141819533e-15,1.1282570996320546e-14,1.2001175778871537e-14
6.40275,2.6176265544444504e-14,3.6004317961185532e-15,1.5909674482842338e-15,4.2025250435051837e-15,6.3389874317242328e-15,1.0485061795178304e-14,1.2204965461543372e-14
6.403,2.5782839376816459e-14,3.3844275675798632e-15,1.671168866608976e-15,3.4547287965845426e-15,6.2498350042698208e-15,1.0871277635325388e-14,1.2208131112913001e-14
6.40325,2.6178856151908805e-14,3.1337660016233574e-15,2.1315306713226705e-15,3.5400718460880826e-15,6.3459268288856361e-15,1.0523048781626357e-14,1.1981168800078994e-14
6.4035,2.6287268488262965e-14,3.2093298523204636e-15,1.6218581213016401e-15,4.4011450847875994e-15,6.8454002011830243e-15,1.0541606618462639e-14,1.1507982543133718e-14
6.40375,2.6193817033733495e-14,3.7516711517833119e-15,2.5979235403462188e-15,3.7380129262034196e-15,6.4121732184576756e-15,1.0909352388927639e-14,1.2283782458182505e-14
6.404,2.5302850370577742e-14,3.5198034790828146e-15,2.1264323413065884e-15,4.2034454969956013e-15,6.6577477746994615e-15,1.0974800403950705e-14,1.2070930011882239e-14
6.40425,2.5471384018306714e-14,3.4689162326249578e-15,2.1476470187384551e-15,3.5296243021654433e-15,6.3719841340444069e-15,1.0467933931669512e-14,1.2398572611193312e-14
6.4045,2.55472408470215e-14,3.6149135920531828e-15,2.6208241541360481e-15,3.4414511714986343e-15,6.0221474904546733e-15,1.1282990767411252e-14,1.2346671954463907e-14
6.40475,2.5724292853587224e-14,3.7339401352645603e-15,2.3343718269801385e-15,4.2366600981748659e-15,6.5865611808741479e-15,1.0336892882641844e-14,1.2352466224252812e-14
6.405,2.5436563693160251e-14,3.64629137511796e-15,2.4778840970813878e-15,4.110736948157654e-15,6.3316526443728656e-15,1.0560042372038322e-14,1.165544315080784e-14
6.40525,2.5820477973728451e-14,3.9266997648130689e-15,2.7714338365124063e-15,3.6414968186849329e-15,6.5540528171631516e-15,1.1167582037532026e-14,1.1624180350344218e-14
6.4055,2.5574198444133518e-14,3.8903618944147741e-15,2.5868035343617093e-15,3.8953712427055024e-15,6.1099306989219231e-15,1.0195861018790082e-14,1.1742416563865664e-14
6.40575,2.5100291286105972e-14,4.0365831530829394e-15,3.1171061905213769e-15,4.3481646189341945e-15,5.733439649397694e-15,1.0427279857564846e-14,1.2242758748043636e-14
6.406,2.5380761314814789e-14,3.8881904205085562e-15,2.6985095484305098e-15,3.8833539090230135e-15,6.2129378479786267e-15,9.906595698969659e-15,1.2112221581218766e-14
6.40625,2.5568195000532805e-14,3.955552081829216e-15,3.2229425520031764e-15,3.6451535043603267e-15,6.0748408819249466e-15,1.015965982435063e-14,1.182968710747023e-14
6.4065,2.5040649168409525e-14,3.5958842417296402e-15,3.0725824304684204e-15,4.2834102469300278e-15,6.2644057842305217e-15,1.0797650497815017e-14,1.1880102887707008e-14
6.40675,2.5058706107755085e-14,4.3425266865151689e-15,3.1810205517353205e-15,4.5813502937496998e-15,6.409627299099825e-15,1.0300347050025387e-14,1.2116930050578267e-14
6.407,2.5159619848561068e-14,4.4915695892925233e-15,2.8366311545361931e-15,4.2944728723744698e-15,5.9014181644399702e-15,1.0613337234180105e-14,1.1677856714016226e-14
6.40725,2.5503342545582229e-14,4.3785745847890125e-15,3.4068484298501977e-15,3.8440118276582218e-15,6.5581571029231609e-15,9.9492593568319176e-15,1.2229514718653471e-14
6.4075,2.5185455747413114e-14,4.4112945649376831e-15,3.7305277285438857e-15,4.1875824739030649e-15,5.8834714063353039e-15,1.0051591952095017e-14,1.218640512467895e-14
6.40775,2.4980571764474964e-14,4.6123145237022143e-15,3.5918567301291158e-15,4.0110860822401056e-15,6.2555590333920928e-15,9.6198416777847928e-15,1.2405276842267462e-14
6.408,2.492535992382897e-14,4.2148600939572024e-15,4.3865534430306746e-15,4.3813432243976058e-15,5.9232279308086157e-15,9.5496335945076055e-15,1.2293290778928206e-14
6.40825,2.4803242613455656e-14,4.8692144615963256e-15,3.5847328341019754e-15,4.324402777662681e-15,5.7977745240427066e-15,1.0157884608538724e-14,1.2014861248795702e-14
6.4085,2.4858245246902689e-14,4.6338210738205447e-15,4.0329235949444265e-15,4.011084905581028e-15,6.6791689043179629e-15,9.8279647835234973e-15,1.2152305802291424e-14
6.40875,2.4928289886483818e-14,5.2640490538087682e-15,3.5633177123073946e-15,4.3244808410575251e-15,6.4164371811384205e-15,1.0009901266546209e-14,1.2172642498381869e-14
6.409,2.4017589286964724e-14,5.1373512918309015e-15,4.2660495475800422e-15,4.5270960191776674e-15,6.3663029876867731e-15,1.0198219722094986e-14,1.1944352130684677e-14
6.40925,2.4011835761895495e-14,5.0664039232651992e-15,4.4812056351043088e-15,4.2777727161501194e-15,6.041294343343695e-15,1.0042613897438982e-14,1.189288586676213e-14
6.4095,2.4063868517962446e-14,5.3473505701274487e-15,4.5216691285999613e-15,4.8765910727405647e-15,5.6704110030285802e-15,9.8449279635217196e-15,1.2383346825799297e-14
6.40975,2.42394111716076e-14,4.8448513495081282e-15,4.6570064098468941e-15,4.4609679141824127e-15,6.4209649191283505e-15,9.620186291834607e-15,1.2065908398220129e-14
6.41,2.3975453727518555e-14,5.3401919617239397e-15,5.021796450967214e-15,3.602084872273267e-15,6.2108287478393023e-15,9.9133873679440561e-15,1.1978396761234961e-14
6.41025,2.4535391772325218e-14,4.9563209854892845e-15,4.7060221831715951e-15,4.6881387716540148e-15,6.0963895678081111e-15,9.5229722027126621e-15,1.1792728197877839e-14
6.4105,2.380769620173786e-14,5.0574043120548924e-15,4.9503897530753739e-15,4.7868590364878154e-15,6.0594697101027214e-15,1.0180705836593623e-14,1.1824141395198686e-14
6.41075,2.4130127558127367e-14,4.9778752921465911e-15,5.5023398519680488e-15,4.4632951576166728e-15,5.9960853563503863e-15,1.0203557369922335e-14,1.1719870260069623e-14
6.411,2.3900204877842887e-14,5.0369111285154228e-15,5.1383421554485662e-15,4.9203520245795403e-15,5.9896801891989061e-15,1.0054224395471047e-14,1.2070004443548806e-14
6.41125,2.4046556315408676e-14,5.672506566095526e-15,5.3632827774453412e-15,5.4803676737740715e-15,5.5407071085797796e-15,9.6279365141706948e-15,1.1779066889708919e-14
6.4115,2.4055314916953985e-14,5.6046563419874275e-15,5.6617590533233007e-15,5.1034874204864756e-15,6.088625771173603e-15,9.4243363526926468e-15,1.2250006189311648e-14
6.41175,2.3222830242928494e-14,5.6453787556913227e-15,5.7433125535793705e-15,5.5707681350229605e-15,6.0277850129759787e-15,9.8424367776019359e-15,1.1931537366011796e-14
6.412,2.3394571508246754e-14,5.8856917408710508e-15,6.0793137658763455e-15,4.413919761956139e-15,6.0964146402114738e-15,9.5491327676669542e-15,1.1602586522055748e-14
6.41225,2.3522138300814995e-14,5.9464421881204167e-15,6.3783445192751041e-15,5.2702215794823806e-15,6.078350937613529e-15,9.5179437261687403e-15,1.2260391530764966e-14
6.4125,2.2955013564518099e-14,6.3239622901817653e-15,6.5183286658161774e-15,4.7241410488141094e-15,5.8442755890645533e-15,1.0094657509686813e-14,1.2014861650656893e-14
6.41275,2.3016006607801e-14,6.6637004066373965e-15,6.4919248055402316e-15,5.0457504714496308e-15,5.6426336929192059e-15,9.7628886726592136e-15,1.1962681175041268e-14
6.413,2.3135022270715861e-14,6.275343319802721e-15,6.9172444466136887e-15,5.4173235359489007e-15,5.9263951983337604e-15,9.2433917518156188e-15,1.2094797517600013e-14
6.41325,2.2853324790698869e-14,6.1509595523680738e-15,6.3983508645366556e-15,5.2922420299303134e-15,5.6815163864096936e-15,9.406819232751917e-15,1.271281991547715e-14
6.4135,2.2739454838799309e-14,6.6775532768297021e-15,7.1634612226507348e-15,5.4592009218806703e-15,5.6525250859980207e-15,9.4499138954512307e-15,1.1559977028832466e-14
6.41375,2.3498040498429485e-14,6.9502045358586214e-15,7.3768443012608831e-15,5.5256132616301642e-15,6.4008304808271106e-15,9.275031117295385e-15,1.1912625528890463e-14
6.414,2.316302595100189e-14,7.4393321790470968e-15,7.1902732128061078e-15,5.1164046846693703e-15,6.4644300262498089e-15,9.7006302636429715e-15,1.1634506406562892e-14
6.41425,2.2553484445678069e-14,7.0811596547783799e-15,8.0634857304843507e-15,5.2060346384544565e-15,5.869744588619296e-15,9.3099658302751863e-15,1.2381484486044509e-14
6.4145,2.2394291072252866e-14,7.3667187063324343e-15,7.524031154029447e-15,5.5381971348884674e-15,6.1928818195756041e-15,9.5795208081296847e-15,1.1978970922501026e-14
