Physical Time (s),ew_top Monitor (W): top_cv1,ew_top Monitor (W): top_cv2,ew_top Monitor (W): top_cv3,ew_top Monitor (W): top_cv4,ew_top Monitor (W): top_cv5,ew_top Monitor (W): top_cv6,ew_top Monitor (W): top_cv7
6.0155,3.6287309994237302e-24,1.1632710570543312e-24,1.8419288300951369e-23,2.835341979702638e-24,3.3227886654763793e-24,5.5800842270763105e-23,3.0046624886107996e-23
6.01575,3.6313723339216167e-24,1.1534138566537073e-24,1.8419856799358138e-23,2.847493825612395e-24,3.3231333818299635e-24,5.5783939845819187e-23,3.0038702703103191e-23
6.016,3.6569905460023228e-24,1.1499164147178719e-24,1.8418728418084928e-23,2.8592955792785519e-24,3.3226837339159554e-24,5.5768397357757651e-23,3.0029754852900234e-23
6.01625,3.6623091786352459e-24,1.1404176946051308e-24,1.8416808712865963e-23,2.8708952990135804e-24,3.321437811679821e-24,5.5753781631618601e-23,3.0019638467292532e-23
6.0165,3.6516205902490232e-24,1.1263928853001153e-24,1.8413483057136129e-23,2.8819767463936686e-24,3.3192129015243077e-24,5.5740659283524292e-23,3.0008675523429975e-23
6.01675,3.64208694804846e-24,1.1131509806209593e-24,1.8407674400404139e-23,2.8930163243480045e-24,3.3159525304280858e-24,5.5728804453073188e-23,2.9997321334060323e-23
6.017,3.6581600409054115e-24,1.1082752572930985e-24,1.840249742351053e-23,2.9033644850492292e-24,3.3114104008704599e-24,5.5719028963548264e-23,2.9986007206717849e-23
6.01725,3.6629905817714297e-24,1.0992825043736052e-24,1.8395750790945087e-23,2.9136917930158065e-24,3.3060670882401633e-24,5.5710296541205198e-23,2.9975265220847545e-23
6.0175,3.6570569217300534e-24,1.0863802340147231e-24,1.8389261604109138e-23,2.9232946179512717e-24,3.3003375060670459e-24,5.5701790048494594e-23,2.9965059005303145e-23
6.01775,3.6529557419910118e-24,1.0730605135201013e-24,1.8381567864883575e-23,2.932910051381779e-24,3.2937189077571307e-24,5.5693499665081446e-23,2.9955765137990476e-23
6.018,3.6707109251021286e-24,1.0673033611265017e-24,1.8373239022310743e-23,2.9415437818608761e-24,3.2866184978502805e-24,5.5685927464277416e-23,2.9947655322159957e-23
6.01825,3.6753471320683547e-24,1.0575607014537716e-24,1.8365461052497867e-23,2.9502401794134249e-24,3.2790761339309988e-24,5.567816734597573e-23,2.9940149427926168e-23
6.0185,3.668311785078335e-24,1.0445227748638595e-24,1.835693811408693e-23,2.958569422577421e-24,3.2718300936213216e-24,5.5669309417854347e-23,2.9933130543904478e-23
6.01875,3.6619425857026513e-24,1.0317816084051036e-24,1.8348527731004421e-23,2.9673067062683785e-24,3.264651271905901e-24,5.5658928455867619e-23,2.9926407467865497e-23
6.019,3.6780435604551816e-24,1.0264083344723574e-24,1.8341450359494053e-23,2.9765598368317602e-24,3.2577506475826457e-24,5.5647350280141413e-23,2.9920284697581188e-23
6.01925,3.6840951982240516e-24,1.017224065770118e-24,1.8333200233273842e-23,2.9852748136300107e-24,3.2509505376685501e-24,5.5633981884874241e-23,2.9914532477388154e-23
6.0195,3.6806297141293895e-24,1.0046488333588007e-24,1.832581422381393e-23,2.9943273975058238e-24,3.244735541274742e-24,5.5618160473912377e-23,2.9909012993628625e-23
6.01975,3.6776930901853322e-24,9.9287266743502989e-25,1.8319106839927391e-23,3.0036434676805169e-24,3.2384854986054068e-24,5.5600635283116094e-23,2.9904061001974872e-23
6.02,3.6945592020811683e-24,9.8812455590190601e-25,1.8313198016583626e-23,3.0137334452788334e-24,3.2331949361682367e-24,5.5580798112803815e-23,2.9899877727058124e-23
6.02025,3.7016052690148373e-24,9.7953255299131188e-25,1.8307257145451724e-23,3.0245120970234966e-24,3.228847728584883e-24,5.5558309216253857e-23,2.9895786536662268e-23
6.0205,3.6992189482065814e-24,9.6774736449569166e-25,1.8301439361803075e-23,3.0356681748411396e-24,3.2252153720614316e-24,5.5533814345192446e-23,2.989189257355922e-23
6.02075,3.6976012009102702e-24,9.5615930621330097e-25,1.8295427219133825e-23,3.0471770954328248e-24,3.2226458833890303e-24,5.5507628757576729e-23,2.9887941024397572e-23
6.021,3.7149087036898003e-24,9.5204521805459922e-25,1.8289724125960126e-23,3.0590433301539627e-24,3.2212146514574565e-24,5.5479693364773397e-23,2.9883656872330501e-23
6.02125,3.7226802964340291e-24,9.4427018468687859e-25,1.8284208339479367e-23,3.0711970805657925e-24,3.2203908850989748e-24,5.5450344702261747e-23,2.9878684978378344e-23
6.0215,3.7211876744207784e-24,9.3300051052011227e-25,1.8278809252428413e-23,3.0836046423644089e-24,3.2202846166204798e-24,5.5419881655156105e-23,2.9872926282364744e-23
6.02175,3.7211273855204839e-24,9.2204776552878477e-25,1.8273832195869074e-23,3.0964533569417152e-24,3.2213767796726534e-24,5.5388225838048888e-23,2.9866067196480331e-23
6.022,3.7391890400120726e-24,9.1838685119418324e-25,1.8269675975487392e-23,3.1096291267533811e-24,3.2233159951334587e-24,5.5356611082417946e-23,2.9858137887230843e-23
6.02225,3.7475387502288186e-24,9.1102093908754377e-25,1.8266782660200885e-23,3.1238465056051769e-24,3.2262042486143726e-24,5.5324793595663919e-23,2.9849360376003592e-23
6.0225,3.7464149300466973e-24,9.0004057026879596e-25,1.8262829984269151e-23,3.138405409673529e-24,3.229613682365576e-24,5.5293539625889214e-23,2.9840180231129956e-23
6.02275,3.7460091910854464e-24,8.8939404262473946e-25,1.8258163696226638e-23,3.1532752082935502e-24,3.2331543793232277e-24,5.5264248696147292e-23,2.9831081221250078e-23
6.023,3.7617702261686743e-24,8.8615572434108254e-25,1.8254796295537671e-23,3.1688825340039563e-24,3.2368397331239276e-24,5.5237054384249297e-23,2.9822566206684197e-23
6.02325,3.7691139750894253e-24,8.7915781460617034e-25,1.8252091178111322e-23,3.1854634005777829e-24,3.2406333542369467e-24,5.5212212056678548e-23,2.9814675581184223e-23
6.0235,3.767905967690152e-24,8.6841639318647007e-25,1.8249618230434946e-23,3.2025983770379199e-24,3.2441769672059168e-24,5.518909628331587e-23,2.9807281761087225e-23
6.02375,3.7680529269625953e-24,8.5823298095417924e-25,1.8247231774863959e-23,3.2203585771680097e-24,3.2479007175026201e-24,5.5168434884427841e-23,2.9800538659347536e-23
6.024,3.7845887851665258e-24,8.5514425367648372e-25,1.8245635766158051e-23,3.2388799979285349e-24,3.2512453541240276e-24,5.5149823908216384e-23,2.9794415721769234e-23
6.02425,3.7919779814049176e-24,8.4851139052951461e-25,1.8245987199927935e-23,3.2573294020665052e-24,3.2535469903507612e-24,5.5131822960845052e-23,2.978826276642368e-23
6.0245,3.7902316312536892e-24,8.3830597613253902e-25,1.824587547344797e-23,3.2761113228270836e-24,3.2552849271737465e-24,5.5114078294246941e-23,2.9782018343604252e-23
6.02475,3.7885467417340275e-24,8.2893200846118174e-25,1.8247499567271211e-23,3.294625219392239e-24,3.256009677253595e-24,5.5096143593023337e-23,2.9775403683712207e-23
6.025,3.8020139887845697e-24,8.2696734939060559e-25,1.8249684860512047e-23,3.3133494664396466e-24,3.256371571041569e-24,5.5077834927711545e-23,2.9768110877319172e-23
6.02525,3.807103379155937e-24,8.2158300638710546e-25,1.8252626953002801e-23,3.3317898473952117e-24,3.2563641876647407e-24,5.5058319008286137e-23,2.9760017713737688e-23
6.0255,3.8039994779031323e-24,8.1257657322762019e-25,1.8255775931378589e-23,3.3499996202277655e-24,3.2560570114976142e-24,5.5038125040091891e-23,2.9750976487684212e-23
6.02575,3.8022763745029942e-24,8.0412126107084694e-25,1.8258988180343937e-23,3.3673433414317552e-24,3.2551249437808882e-24,5.5017039091458429e-23,2.9741196327419401e-23
6.026,3.8142533629127732e-24,8.0330593490808485e-25,1.8263255305288919e-23,3.3844128624042923e-24,3.2542033581822029e-24,5.4995725969608642e-23,2.973107622722353e-23
6.02625,3.8186514789447052e-24,7.9862955611362305e-25,1.826657037473791e-23,3.4007274434639453e-24,3.2529711093950466e-24,5.4974633078127316e-23,2.9720336040846775e-23
6.0265,3.8144763925359872e-24,7.9000951061764957e-25,1.8267832861675315e-23,3.416408487601084e-24,3.2524135540488429e-24,5.4953519823445679e-23,2.970919649309291e-23
6.02675,3.8099794414614314e-24,7.8197589496111061e-25,1.8267803270359876e-23,3.4317050272611477e-24,3.2521821597132126e-24,5.4933518222094536e-23,2.9697781844248768e-23
6.027,3.8092012231596842e-24,7.7651891126241241e-25,1.826612124238582e-23,3.4463496173917622e-24,3.2519775041228083e-24,5.491477133105242e-23,2.9685763255804495e-23
6.02725,3.8200277612805772e-24,7.7777348102393674e-25,1.8263912502160848e-23,3.4608429956282581e-24,3.2525205089582882e-24,5.4897737098751965e-23,2.9673602190959465e-23
6.0275,3.8213768667461402e-24,7.7286953214816264e-25,1.8259484433498345e-23,3.4746906159742811e-24,3.252736441274047e-24,5.4881649403981769e-23,2.9661428402003828e-23
6.02775,3.8129831408605322e-24,7.6344174484043177e-25,1.82542530594375e-23,3.4885254506735025e-24,3.2534999506272296e-24,5.4866850209535875e-23,2.9649956388385059e-23
6.028,3.80517129604499e-24,7.5476197088099048e-25,1.8247088441843106e-23,3.5021423995489906e-24,3.2541693269847285e-24,5.4852984588259412e-23,2.963920070784797e-23
6.02825,3.8117586889080892e-24,7.5464256182552544e-25,1.8239016996106962e-23,3.5152739788993855e-24,3.2540110271475622e-24,5.4839029656320564e-23,2.9629546740204442e-23
6.0285,3.813109243305368e-24,7.5030168949711183e-25,1.8229045806245639e-23,3.5284434489415232e-24,3.2534884617372322e-24,5.4825812649833216e-23,2.962081889327932e-23
6.02875,3.8082677343969178e-24,7.4184144777984301e-25,1.821820377922437e-23,3.5416964192580693e-24,3.2524576609208899e-24,5.4812440308713968e-23,2.9613127554389956e-23
6.029,3.8042132432419836e-24,7.3365651380166691e-25,1.820655692148764e-23,3.5549580959057554e-24,3.250907408626713e-24,5.4797880971055126e-23,2.9606206331792626e-23
6.02925,3.8124671847358477e-24,7.3332267473162294e-25,1.8194210748757335e-23,3.5680406426122545e-24,3.2484544046358129e-24,5.4781337459596726e-23,2.959990526588172e-23
6.0295,3.8138752463138087e-24,7.2817615149845395e-25,1.8180292975369355e-23,3.5813843605290728e-24,3.2455943973933156e-24,5.4764537857992731e-23,2.9593774042076606e-23
6.02975,3.8096172831967244e-24,7.1883322267735995e-25,1.8165112516812332e-23,3.594828781199267e-24,3.2425116561402852e-24,5.474694910110992e-23,2.9587698926159671e-23
6.03,3.8070504970384456e-24,7.0995730043812299e-25,1.8148473120796177e-23,3.6082166853299944e-24,3.2391379348562049e-24,5.472962732646707e-23,2.9581003830038427e-23
6.03025,3.817681938627291e-24,7.0879650483425507e-25,1.813087319176571e-23,3.6214562556397791e-24,3.2357001393875319e-24,5.4712255966778834e-23,2.9573704212758725e-23
6.0305,3.8224578890686948e-24,7.030248336622787e-25,1.8111912840409346e-23,3.6345490168907798e-24,3.2323781902605522e-24,5.4695206149859487e-23,2.9565556020544057e-23
6.03075,3.8212775936136777e-24,6.931462349591678e-25,1.8092150393300968e-23,3.647843646746752e-24,3.2296117712644708e-24,5.4677827441970818e-23,2.9556927042790472e-23
6.031,3.8213746558579547e-24,6.8364367120691834e-25,1.8072020283923915e-23,3.6608830504906034e-24,3.2269319983910765e-24,5.4660202702032702e-23,2.9547594213493408e-23
6.03125,3.8254711763236666e-24,6.7670705390637443e-25,1.8052014855923525e-23,3.6741633404437924e-24,3.2246265341003356e-24,5.4642968038043244e-23,2.9537652134987212e-23
6.0315,3.8404051259330448e-24,6.7617504096719999e-25,1.8032354324449447e-23,3.6871296865965336e-24,3.2224982818735713e-24,5.4625494323653554e-23,2.9527537244644447e-23
6.03175,3.8484824069305924e-24,6.6983514195305797e-25,1.8013506653282985e-23,3.7003322502100188e-24,3.2203486638658964e-24,5.4609116148032733e-23,2.9517363179133229e-23
6.032,3.8489709020099014e-24,6.592220045458592e-25,1.7995564483420882e-23,3.7136845650455262e-24,3.2182578180917083e-24,5.459252808152632e-23,2.9507513327608155e-23
6.03225,3.8506121521110028e-24,6.4954404557668356e-25,1.7977831471783946e-23,3.7270111919110372e-24,3.2158755042457043e-24,5.4577435891376975e-23,2.9498116293089011e-23
6.0325,3.8636422483970283e-24,6.4798240942675553e-25,1.7961823434873275e-23,3.7406140110451688e-24,3.2131432182907329e-24,5.4562474758876616e-23,2.9488840609950862e-23
6.03275,3.8724358902728972e-24,6.4300471299009835e-25,1.7947125274254726e-23,3.754756037394113e-24,3.2099212769285028e-24,5.4547563222601147e-23,2.9479588645284643e-23
6.033,3.8759932463934767e-24,6.3447765599635375e-25,1.7932490057691953e-23,3.7689831159830311e-24,3.2059197064105501e-24,5.4533336768595398e-23,2.9470562184918215e-23
6.03325,3.879577041512606e-24,6.265265949810078e-25,1.7920165412393719e-23,3.7838244832725089e-24,3.2013274788783799e-24,5.451833704261501e-23,2.9461170173000905e-23
6.0335,3.8860882966753626e-24,6.2102128664026936e-25,1.7907963274531686e-23,3.798530048776727e-24,3.1967649582466512e-24,5.4502776555510904e-23,2.9451874285997965e-23
6.03375,3.9004143341612387e-24,6.2194166208447779e-25,1.7896946196637018e-23,3.8133947524295847e-24,3.1915454044132391e-24,5.4485713498421422e-23,2.944198905599589e-23
6.034,3.9070472794156115e-24,6.174165104767494e-25,1.7886329223877121e-23,3.8282768792191088e-24,3.1859596787059396e-24,5.4466772075014027e-23,2.9431000237329771e-23
6.03425,3.9069881437658449e-24,6.0863064264762632e-25,1.7875517394788813e-23,3.8432884482674621e-24,3.1807771764964602e-24,5.4446618799477133e-23,2.9419035413615758e-23
6.0345,3.9083382702381475e-24,6.0084371759581691e-25,1.7864522594651743e-23,3.8581875423221106e-24,3.1762126778679014e-24,5.4424600617126542e-23,2.9406190325864151e-23
6.03475,3.918203246155713e-24,6.0123220533772021e-25,1.7853765033853403e-23,3.8728560680232887e-24,3.1722873251195203e-24,5.440193812924439e-23,2.9392555422478705e-23
6.035,3.9233770197158342e-24,5.9814970822248651e-25,1.7842481661028198e-23,3.8874313589438593e-24,3.1690850704173855e-24,5.4378703932362372e-23,2.9378221870991021e-23
6.03525,3.9235029050357388e-24,5.9118157520093481e-25,1.7830685746287225e-23,3.9020439449653722e-24,3.1670344372656705e-24,5.4354939798165942e-23,2.9363729036085456e-23
6.0355,3.9250244701327368e-24,5.8448050168825744e-25,1.781895838240646e-23,3.9167188632801353e-24,3.1659069279005477e-24,5.433123532928944e-23,2.9349106264593185e-23
6.03575,3.9283946808821794e-24,5.8031160099612742e-25,1.780677913998483e-23,3.9310994079819408e-24,3.1653013882603377e-24,5.4308364950859845e-23,2.933454019965768e-23
6.036,3.9398432072076146e-24,5.8272792007330155e-25,1.7794635510904925e-23,3.9456342522064827e-24,3.165183475507427e-24,5.4286157265304361e-23,2.9320278484777627e-23
6.03625,3.9452674085330828e-24,5.7949816215329686e-25,1.7782294122943668e-23,3.9607633244861231e-24,3.1655905819479109e-24,5.4264698553644981e-23,2.9306038638599221e-23
6.0365,3.9448508772995655e-24,5.7185597125289995e-25,1.7768880592306656e-23,3.975962961202867e-24,3.1657091858253893e-24,5.4244747487272243e-23,2.9291883144291074e-23
6.03675,3.9470205163526465e-24,5.6519102157483412e-25,1.7754859066045645e-23,3.991781262764094e-24,3.1660822024880592e-24,5.4225692554042386e-23,2.9277611020334524e-23
6.037,3.9586806093770233e-24,5.668589949702796e-25,1.7740681564027129e-23,4.0078385391471581e-24,3.1657610465928427e-24,5.4208144881925225e-23,2.9263256827557374e-23
6.03725,3.9666292383676725e-24,5.6489784701520492e-25,1.7726071487780895e-23,4.0244831660869922e-24,3.1654060055622721e-24,5.4190633340854793e-23,2.9248638586106021e-23
6.0375,3.970215912368468e-24,5.586189375956662e-25,1.771086492121243e-23,4.041964968895141e-24,3.1651439559543792e-24,5.4173084917531385e-23,2.9234081844697029e-23
6.03775,3.97385698935083e-24,5.5250861371982505e-25,1.7695367035914053e-23,4.0596484066002553e-24,3.1644947594226549e-24,5.4155776514210549e-23,2.921999067525812e-23
6.038,3.9868950304234697e-24,5.5406404036261183e-25,1.7680990323078887e-23,4.077927960845815e-24,3.1641816341070655e-24,5.4137694276231614e-23,2.9206405573199293e-23
6.03825,3.9954366042767303e-24,5.5164947748114217e-25,1.7667078911850656e-23,4.0968028960002621e-24,3.1639752309040178e-24,5.4118855774167704e-23,2.9193283616026868e-23
6.0385,3.9999022464450506e-24,5.4527195119956943e-25,1.7652550428393346e-23,4.1153764595298909e-24,3.1638935478208508e-24,5.4099997978770734e-23,2.9180724243776972e-23
6.03875,4.0052785764597537e-24,5.3934112769510507e-25,1.7638214239190987e-23,4.134002675817459e-24,3.1641979789463705e-24,5.4080482645215754e-23,2.9168676934399109e-23
6.039,4.0189018345013086e-24,5.4114100511255224e-25,1.7625247627312832e-23,4.1529447756372789e-24,3.1649725362646809e-24,5.406054214872814e-23,2.9157048608842747e-23
6.03925,4.0280113873230662e-24,5.3893850076387331e-25,1.7612680951456549e-23,4.1720261076765272e-24,3.1661198560201345e-24,5.4040208359326964e-23,2.9145334775713868e-23
6.0395,4.0329780359347211e-24,5.3304669830618913e-25,1.7601174123220266e-23,4.1916889590950796e-24,3.167808884932619e-24,5.4019387175621673e-23,2.9134184981860813e-23
6.03975,4.0386734262265453e-24,5.2754408246328723e-25,1.7589704297526334e-23,4.2114676660056804e-24,3.1697876386118121e-24,5.3999225919881114e-23,2.9123243444459232e-23
6.04,4.0522668291275638e-24,5.2964938767033646e-25,1.7579120212334509e-23,4.2313255958583114e-24,3.171938202462635e-24,5.3980059080030105e-23,2.9112625534976518e-23
6.04025,4.062269897332411e-24,5.2792872814187939e-25,1.7569096005658756e-23,4.2519134537893064e-24,3.1743107444154178e-24,5.3961557493506596e-23,2.9102091885335228e-23
6.0405,4.0667605308283733e-24,5.2229187429567605e-25,1.7558790228285393e-23,4.2726027742651459e-24,3.1766378191592388e-24,5.3943954228905008e-23,2.9092141994804031e-23
6.04075,4.0723901215861001e-24,5.1726308155617518e-25,1.7549270010671903e-23,4.2940879355688255e-24,3.1791279933442345e-24,5.3927046499736776e-23,2.9082207657201832e-23
6.041,4.0842229060773047e-24,5.1969586045726837e-25,1.7540493493112193e-23,4.3158105128774572e-24,3.1812469575554793e-24,5.3911162948190552e-23,2.9072340514226069e-23
6.04125,4.0918498205450466e-24,5.1811592598890346e-25,1.7531299571912236e-23,4.3378999288349917e-24,3.1833647898515686e-24,5.3895888711367744e-23,2.9061900998930246e-23
6.0415,4.0960459774790415e-24,5.1274767402022524e-25,1.7522114413215085e-23,4.3603260248863507e-24,3.1851815929947432e-24,5.3881456711615241e-23,2.905129439028707e-23
6.04175,4.1009034555258434e-24,5.076887306397018e-25,1.7512485180931077e-23,4.3826462374204516e-24,3.1867961065764859e-24,5.3867337297834144e-23,2.9040721992175969e-23
6.042,4.1111891141797782e-24,5.1022409204552733e-25,1.7503593800436647e-23,4.4054004603708344e-24,3.1882862181922754e-24,5.3853365635525434e-23,2.9030078906556626e-23
6.04225,4.1179232643996834e-24,5.088083602915784e-25,1.7494779287425837e-23,4.4283379346480322e-24,3.1895467002539566e-24,5.3838974003211304e-23,2.9019149830951272e-23
6.0425,4.1209639760885215e-24,5.0342816573560186e-25,1.7485577178803924e-23,4.4511751995501136e-24,3.1906331773706441e-24,5.3824390974921833e-23,2.9008566702732657e-23
6.04275,4.1250240097381566e-24,4.9840922927845446e-25,1.7475858244071369e-23,4.4739636688471936e-24,3.1915533111220419e-24,5.3809097446153835e-23,2.8998335693194643e-23
6.043,4.134875128502195e-24,5.0097514012788529e-25,1.7466231082236959e-23,4.4963102623071259e-24,3.1921635712231468e-24,5.3792862136112314e-23,2.898844911928309e-23
6.04325,4.1407083157272619e-24,4.9944075473967722e-25,1.7455842514480066e-23,4.5184469886666839e-24,3.1924498486804317e-24,5.3775880100438809e-23,2.8978848566087229e-23
