Physical Time (s),ew_right Monitor (W): right_cv1,ew_right Monitor (W): right_cv2,ew_right Monitor (W): right_cv3,ew_right Monitor (W): right_cv4,ew_right Monitor (W): right_cv5,ew_right Monitor (W): right_cv6,ew_right Monitor (W): right_cv7
6.21025,8.0009999832330966e-18,2.5514646218505002e-17,4.8626762872193247e-16,5.7172012936050885e-15,9.7225366811167141e-15,3.4989968035043371e-15,3.9508124438730695e-16
6.2105,7.9988965570044333e-18,2.5346831668699554e-17,4.868437711089389e-16,5.7294100180393858e-15,9.7352668803599966e-15,3.5048099561909455e-15,3.9419080586218366e-16
6.21075,7.9778113565802377e-18,2.5108523253715393e-17,4.8742073552704113e-16,5.7416192137587216e-15,9.7476275825807843e-15,3.5104046515199949e-15,3.9325055003626678e-16
6.211,7.9219208480751903e-18,2.4905951711490944e-17,4.8805050016107398e-16,5.7540838868175339e-15,9.7596220557200488e-15,3.5159552639352268e-15,3.9232424590005347e-16
6.21125,7.8115425842132717e-18,2.4822950181980807e-17,4.8867777480914634e-16,5.7667192642819363e-15,9.7713804656581756e-15,3.521497068698138e-15,3.9147278399963219e-16
6.2115,7.6815961144512339e-18,2.4854176671690598e-17,4.892425241762305e-16,5.7791302559990099e-15,9.7833265971064371e-15,3.5268972309140258e-15,3.9069035465973188e-16
6.21175,7.5730298647164797e-18,2.4959834581566632e-17,4.8973732542879504e-16,5.791140687504218e-15,9.7958324935567474e-15,3.5322219370211296e-15,3.8997021648771689e-16
6.212,7.4973343572654016e-18,2.5018717991661788e-17,4.9018113419933182e-16,5.8032964699444272e-15,9.8087162113244916e-15,3.537758036465607e-15,3.8933258915849514e-16
6.21225,7.4398409101219196e-18,2.5014786134879993e-17,4.9044860878113976e-16,5.8163332443476276e-15,9.8221413615832585e-15,3.5434602980111366e-15,3.8876279665283016e-16
6.2125,7.3978110503958105e-18,2.4964147485240319e-17,4.9071046872797151e-16,5.8302717842160668e-15,9.8361844169669131e-15,3.549197083389155e-15,3.8821869084398514e-16
6.21275,7.3805674122604853e-18,2.4942015271061493e-17,4.9093223223563749e-16,5.8444682583572922e-15,9.8510807274801383e-15,3.5548938378610594e-15,3.8769100527900315e-16
6.213,7.3395788760768544e-18,2.4939911339591915e-17,4.9113329000484711e-16,5.8586129993001544e-15,9.8661237314948981e-15,3.5605263635449683e-15,3.8716792217214622e-16
6.21325,7.2802017685693815e-18,2.4920911116415175e-17,4.9134115976617976e-16,5.872768452282437e-15,9.8810588296916862e-15,3.5661723136501009e-15,3.86633523305875e-16
6.2135,7.2278711213661518e-18,2.4819834373765082e-17,4.9158689229091324e-16,5.8870600391673051e-15,9.8955355840172188e-15,3.5718804407524407e-15,3.8610085371728524e-16
6.21375,7.1830959111877609e-18,2.4659909280942802e-17,4.9171330618873682e-16,5.9013187881215435e-15,9.9099652284549801e-15,3.5772611928570379e-15,3.8556077982802108e-16
6.214,7.1183833423043124e-18,2.447739394483282e-17,4.9183854463064368e-16,5.9152259606143424e-15,9.9238625466424351e-15,3.5822855299529043e-15,3.85012205687276e-16
6.21425,7.0466886056107596e-18,2.4291441513533184e-17,4.9188628716194763e-16,5.9285516760053277e-15,9.9369054084482806e-15,3.5868743658690619e-15,3.8443424938033042e-16
6.2145,6.9794397280842102e-18,2.4134170032330809e-17,4.9195127713027924e-16,5.9416576930125636e-15,9.9495642595617916e-15,3.5908971121076618e-15,3.8384222711901226e-16
6.21475,6.9339535344341905e-18,2.403861718215589e-17,4.9228430442144951e-16,5.9545282626001862e-15,9.9615833442775587e-15,3.5946179159700477e-15,3.8320792831384728e-16
6.215,6.8746414541294202e-18,2.4000812371706069e-17,4.9256328437715681e-16,5.9671440311070442e-15,9.9737338319457796e-15,3.5983529435891562e-15,3.8254998238852392e-16
6.21525,6.8248342558903827e-18,2.4000523305239898e-17,4.9267530046988274e-16,5.9794793009104283e-15,9.9872393943024571e-15,3.6024623137861996e-15,3.8188319575864795e-16
6.2155,6.7793461664983844e-18,2.4020015437683826e-17,4.9250320748949783e-16,5.9915697809168627e-15,1.0001731897266288e-14,3.6070574402068113e-15,3.8125954467132987e-16
6.21575,6.7381608592372184e-18,2.4006478399591385e-17,4.9224790293963341e-16,6.0036024837157805e-15,1.0017472865888238e-14,3.6123156180479632e-15,3.8068810588083649e-16
6.216,6.7162592303946823e-18,2.3880671808150967e-17,4.9207447260749887e-16,6.0154063149694619e-15,1.0034988389622671e-14,3.6181233421516827e-15,3.8019075918484595e-16
6.21625,6.6786814409476063e-18,2.3686584837089612e-17,4.9201033660786154e-16,6.0269670711246292e-15,1.0053318186137929e-14,3.6242151442034379e-15,3.79705173062937e-16
6.2165,6.651737421348732e-18,2.3482819552933647e-17,4.9204248036129953e-16,6.0380267026847554e-15,1.0072144402338048e-14,3.630149181125356e-15,3.7921531223894308e-16
6.21675,6.6139627538675367e-18,2.3312793884308323e-17,4.9216694742676859e-16,6.0483229728955959e-15,1.0091329036780525e-14,3.6355937402340145e-15,3.7874593321349356e-16
6.217,6.5106871738848951e-18,2.3233304057718979e-17,4.923346978682949e-16,6.0579822090941639e-15,1.0110425973599021e-14,3.640416416010059e-15,3.7831659979983978e-16
6.21725,6.3743505798582892e-18,2.3234617733878983e-17,4.9237410252955911e-16,6.0670153648429628e-15,1.0129769303902073e-14,3.6446497129692439e-15,3.7792769127788015e-16
6.2175,6.2481511666211293e-18,2.3266477219814506e-17,4.9222311388424635e-16,6.0755121968151583e-15,1.0150194390994562e-14,3.6485394433707159e-15,3.7756717754052512e-16
6.21775,6.1901735817808436e-18,2.3251960116514423e-17,4.9201799666061356e-16,6.0838444526894097e-15,1.0170961221506254e-14,3.6523668154356315e-15,3.772232318677235e-16
6.218,6.1888941313099784e-18,2.3217908436902535e-17,4.9183616166438935e-16,6.0923530184877299e-15,1.0191843904118644e-14,3.6564905202481073e-15,3.7681682742901204e-16
6.21825,6.2464689361899069e-18,2.3170695154129185e-17,4.9165756366679769e-16,6.1011910050503773e-15,1.021270269582603e-14,3.6609084426662687e-15,3.7634504799336445e-16
6.2185,6.3416602248630725e-18,2.3097230665112466e-17,4.9154348995205516e-16,6.1099600712400826e-15,1.023276216914452e-14,3.6650971914738873e-15,3.7584420590819263e-16
6.21875,6.4318444481940096e-18,2.3013498449453599e-17,4.9148724866109018e-16,6.118121367257734e-15,1.0252433199519077e-14,3.6686970077829502e-15,3.7538459811965769e-16
6.219,6.4878343472785683e-18,2.2927921495339386e-17,4.914444870876934e-16,6.1251560419371121e-15,1.0272903007490669e-14,3.6716245265336342e-15,3.750019473835855e-16
6.21925,6.4754348051422553e-18,2.2848461703730434e-17,4.914733393194898e-16,6.1310953201585554e-15,1.0293884345418999e-14,3.6740173064564394e-15,3.7470656701613013e-16
6.2195,6.3631739965749206e-18,2.2778849516939812e-17,4.9139433214357972e-16,6.1357102323244816e-15,1.0315408718060963e-14,3.6761236846521372e-15,3.7445163511376883e-16
6.21975,6.2167537533046521e-18,2.2699660750776344e-17,4.9113696498203101e-16,6.1395622225851235e-15,1.0337298220565134e-14,3.6781163297452813e-15,3.7419852398936778e-16
6.22,6.0500301562471482e-18,2.2577241847804959e-17,4.9085748151135239e-16,6.1437468148497223e-15,1.0357943170856557e-14,3.680063781447545e-15,3.7389341531189137e-16
6.22025,5.9114331452224934e-18,2.2472735268692547e-17,4.9066478199437339e-16,6.1488330249645451e-15,1.0377884641272317e-14,3.681703703813748e-15,3.7350074347772502e-16
6.2205,5.822647498589053e-18,2.244760411572647e-17,4.9058273599916952e-16,6.1544627142461209e-15,1.0398296589494533e-14,3.6830325862921042e-15,3.7308682328375968e-16
6.22075,5.7520176774578396e-18,2.247526811529489e-17,4.9061086246227997e-16,6.1601156805756038e-15,1.0418527515722556e-14,3.6840382383909219e-15,3.7270864993261288e-16
6.221,5.7142752355982062e-18,2.2518669008693363e-17,4.9084867173287499e-16,6.1648950285144942e-15,1.043841967143044e-14,3.6851177696568532e-15,3.7241616340723954e-16
6.22125,5.7138936112167683e-18,2.2524252163463201e-17,4.9117989046089509e-16,6.1680501705417539e-15,1.0458345523049186e-14,3.6863088797409562e-15,3.7218890051998086e-16
6.2215,5.7492400093014357e-18,2.2499257143872507e-17,4.9147459643433504e-16,6.1700419072106502e-15,1.0477944359785626e-14,3.6876350741536471e-15,3.7195636883653754e-16
6.22175,5.762879067915032e-18,2.2454581876620827e-17,4.9164605986225151e-16,6.171430907162035e-15,1.0497288133519348e-14,3.6888662239655898e-15,3.7168399468140716e-16
6.222,5.7406688228885783e-18,2.2406612057916457e-17,4.9178386333629962e-16,6.1725887639754123e-15,1.0516908513912575e-14,3.6898810668407167e-15,3.7137105447140153e-16
6.22225,5.6593723837211796e-18,2.2377026499947942e-17,4.9190152350032985e-16,6.173343230996114e-15,1.05361274696693e-14,3.6906797599182396e-15,3.7108163574399603e-16
6.2225,5.5238961378256212e-18,2.2329816156646188e-17,4.9188855171844627e-16,6.1741624103299258e-15,1.0555131849512041e-14,3.6914417647563252e-15,3.7086418331940896e-16
6.22275,5.4368266751756887e-18,2.2268409090764097e-17,4.9174504351892909e-16,6.1751736599627806e-15,1.0574246521031488e-14,3.6923587702315253e-15,3.7076234215293478e-16
6.223,5.4157408341048177e-18,2.2245268589572389e-17,4.9153830952244846e-16,6.1761529971582803e-15,1.0593010476139996e-14,3.6935450227224579e-15,3.7071326334601897e-16
6.22325,5.4075015263245965e-18,2.2252007735606002e-17,4.9134161807437299e-16,6.176794009719276e-15,1.061218276372313e-14,3.6947930736778988e-15,3.706307284504767e-16
6.2235,5.3986655759061202e-18,2.2293690929090843e-17,4.9114196363824855e-16,6.1763109545722648e-15,1.0632179595273557e-14,3.6961866563193876e-15,3.705126744836571e-16
6.22375,5.3518966708015757e-18,2.2374519240204139e-17,4.9096573888353842e-16,6.1749067996148763e-15,1.065226903243187e-14,3.6975256396556637e-15,3.7034144856649217e-16
6.224,5.2476629104663593e-18,2.247347888924599e-17,4.9082014593243086e-16,6.1728398306088779e-15,1.0671984293739562e-14,3.6989573938358158e-15,3.7013929804183652e-16
6.22425,5.1283454744460736e-18,2.254026454825244e-17,4.9073395758426816e-16,6.1705400772454991e-15,1.0691147698389614e-14,3.7005188447763554e-15,3.6990927344982138e-16
6.2245,5.0683337065462637e-18,2.2559789875441107e-17,4.9063816450658383e-16,6.1681020520559764e-15,1.0710336355641318e-14,3.7021173456091473e-15,3.6962748244555584e-16
6.22475,5.0795211900888791e-18,2.2547708755109653e-17,4.9047356480026575e-16,6.1653860560829409e-15,1.0729586447570582e-14,3.703471020374126e-15,3.6931771092313733e-16
6.225,5.1176455251473046e-18,2.255000392044823e-17,4.9029257676492457e-16,6.1627983124407437e-15,1.0748485905424015e-14,3.7048177700019529e-15,3.6899848614522e-16
6.22525,5.1478508356795888e-18,2.2563751432487935e-17,4.9000466356797865e-16,6.1606808677281567e-15,1.076695045229685e-14,3.7058683391955953e-15,3.6870714039407887e-16
6.2255,5.1630356542797311e-18,2.2603879323013993e-17,4.8969875669618582e-16,6.1589547062106194e-15,1.0784240207074477e-14,3.7059517906923681e-15,3.6843156142312397e-16
6.22575,5.1550540562262665e-18,2.2650372071059301e-17,4.8938291297388979e-16,6.1578228441169166e-15,1.0800565942387593e-14,3.7040941095961662e-15,3.6812151261738633e-16
6.226,5.1483209922495074e-18,2.2694604871695214e-17,4.8906000135324168e-16,6.1566444352365713e-15,1.0815448702450952e-14,3.7007763234775821e-15,3.6775612591422771e-16
6.22625,5.1234819110366567e-18,2.2734245215538362e-17,4.8869390714301357e-16,6.1550421440502331e-15,1.0828364310542532e-14,3.6971046215449447e-15,3.6733644199779549e-16
6.2265,5.0685226764873893e-18,2.2780063421321164e-17,4.8848796476973145e-16,6.1531105384809144e-15,1.0840352251026411e-14,3.6939158167105398e-15,3.6689969471335123e-16
6.22675,5.0454293093407174e-18,2.2845760425754908e-17,4.8852126319084402e-16,6.1506878966696913e-15,1.0852221665523025e-14,3.6920156114292988e-15,3.6645665395082358e-16
6.227,5.005873943693684e-18,2.2924058583896182e-17,4.8865818083890946e-16,6.1475954061165016e-15,1.0863760784752438e-14,3.691802799001482e-15,3.6600274381662762e-16
6.22725,4.9513244452421489e-18,2.2985028471465109e-17,4.8874218729255377e-16,6.1437480239227813e-15,1.0874545405585437e-14,3.6931388694323713e-15,3.6556274617493985e-16
6.2275,4.8745207592845123e-18,2.3053050225902633e-17,4.8857992920332785e-16,6.139467503314605e-15,1.0884602589636761e-14,3.6953644361787958e-15,3.6517320268716395e-16
6.22775,4.834969517190851e-18,2.311728326843101e-17,4.880901676006396e-16,6.1353210010238376e-15,1.0894021017433829e-14,3.6971244607971514e-15,3.6487732676470049e-16
6.228,4.8282623415148102e-18,2.3195236748952844e-17,4.8695729418111773e-16,6.131611034555391e-15,1.0902820813356156e-14,3.6981600122312593e-15,3.6468299815265302e-16
6.22825,4.8330162157545271e-18,2.3262612706725449e-17,4.852819685622309e-16,6.1280782227664061e-15,1.0911157181972682e-14,3.6982235608506797e-15,3.645804617041745e-16
6.2285,4.8091660026515443e-18,2.3348234458797092e-17,4.8337940901314732e-16,6.1242277162903652e-15,1.0918956275172043e-14,3.6980125293223029e-15,3.6454883292535843e-16
6.22875,4.780808846796927e-18,2.3454333713611323e-17,4.8153654249867882e-16,6.1197011259483104e-15,1.0926250610440757e-14,3.6980116337943239e-15,3.6456118165135279e-16
6.229,4.751801244081022e-18,2.356007989209811e-17,4.8012859097314328e-16,6.1144460041271867e-15,1.0932578253061539e-14,3.697997662161072e-15,3.646136546798199e-16
6.22925,4.6575388839534528e-18,2.3673271637849532e-17,4.7924835373261089e-16,6.1089152651680896e-15,1.0938089369630233e-14,3.6981933976957251e-15,3.6470716789392507e-16
6.2295,4.5410492968497899e-18,2.378535248474036e-17,4.7866599947993603e-16,6.1033733925589068e-15,1.0942900767943167e-14,3.6989831356122052e-15,3.6487074699383392e-16
6.22975,4.4494149390534862e-18,2.3889466449042418e-17,4.7815532712434583e-16,6.0981149470172371e-15,1.09472245783692e-14,3.7005166003882705e-15,3.6510128297780489e-16
6.23,4.4256789336258032e-18,2.3988294232012984e-17,4.7758382172416217e-16,6.0932746011819358e-15,1.0950750636118037e-14,3.7023385873755848e-15,3.6540692080436559e-16
6.23025,4.4276858217479366e-18,2.4047358264456543e-17,4.7671304837966979e-16,6.0889031089946877e-15,1.0952668999967416e-14,3.7044355730405286e-15,3.6578167172651468e-16
6.2305,4.4164924850858513e-18,2.408217014286318e-17,4.7553334214223496e-16,6.0849020471703082e-15,1.0953099126249767e-14,3.7064159306269243e-15,3.6623424789289233e-16
6.23075,4.3646336544318039e-18,2.4127428649674622e-17,4.7414298664158987e-16,6.0809869633851954e-15,1.0952253413096811e-14,3.7084580571486882e-15,3.6683995801887081e-16
6.231,4.3032439117816238e-18,2.4196158301897731e-17,4.7260558342642465e-16,6.0769127286538135e-15,1.0950699250949298e-14,3.7108687775013956e-15,3.6758892370161726e-16
6.23125,4.2670321003992306e-18,2.4278031982731511e-17,4.709245931001797e-16,6.0723145200013728e-15,1.0948759875624549e-14,3.7141129110064266e-15,3.684326393849231e-16
6.2315,4.2514626289979509e-18,2.4342779235025538e-17,4.6918692640683117e-16,6.0672647555093934e-15,1.0946241498945135e-14,3.7182252584360893e-15,3.6934023553830809e-16
6.23175,4.2599634195512736e-18,2.4392684846504879e-17,4.6732065386701386e-16,6.0621085407098254e-15,1.0943784718386078e-14,3.7232264855196978e-15,3.7026895884885141e-16
6.232,4.2670308862657301e-18,2.4443481010079562e-17,4.6537719048990806e-16,6.0573689211740911e-15,1.0941016760756974e-14,3.7286475751894891e-15,3.7121541520421965e-16
6.23225,4.2714413765472196e-18,2.4508539015587873e-17,4.6341820996454018e-16,6.053165788976227e-15,1.0937022435231549e-14,3.7345045301112619e-15,3.7218164858911982e-16
6.2325,4.2766698025678883e-18,2.460171922507937e-17,4.6153000960413582e-16,6.0494610689484075e-15,1.0931629868736545e-14,3.7408603998808044e-15,3.7316521383585255e-16
6.23275,4.2717071927257347e-18,2.470016724517657e-17,4.5970274422733801e-16,6.0456613376062792e-15,1.0924888438889501e-14,3.7479758887521914e-15,3.7418116604232244e-16
6.233,4.2766640987312767e-18,2.4779893692312888e-17,4.5798692176386354e-16,6.041622854689222e-15,1.0917200572217368e-14,3.7560113708329312e-15,3.7522834367078627e-16
6.23325,4.2808981170156002e-18,2.4840338119951587e-17,4.5630917619909516e-16,6.0371882057253727e-15,1.0908870329595121e-14,3.7652445666497073e-15,3.7634991441844149e-16
6.2335,4.2922863207997586e-18,2.4897123125202973e-17,4.5453629857287978e-16,6.0322994787298834e-15,1.0900685113589529e-14,3.7756758376042292e-15,3.7752891222389256e-16
6.23375,4.3034323840674884e-18,2.4941125040447363e-17,4.5260219879885011e-16,6.0271041604020001e-15,1.0892831083972262e-14,3.7868040491252716e-15,3.7872457686321366e-16
6.234,4.2998448206051882e-18,2.4997132514028367e-17,4.5034327721635238e-16,6.0218130711768142e-15,1.0885189055734329e-14,3.7981327138534194e-15,3.7991637983996949e-16
6.23425,4.2782278068175218e-18,2.5049390450737141e-17,4.4779486062020455e-16,6.016486027153584e-15,1.0877090592260158e-14,3.8100988107363215e-15,3.8109780339200232e-16
6.2345,4.2565408958080379e-18,2.5119933394022124e-17,4.4496972170502312e-16,6.0112132750389637e-15,1.0868820108535749e-14,3.8228246067396071e-15,3.8226134692854031e-16
6.23475,4.2247427520986911e-18,2.515483188337714e-17,4.4201702709859831e-16,6.0059047213117928e-15,1.0859673063766179e-14,3.8363400442560366e-15,3.833811718622002e-16
6.235,4.1892745795266809e-18,2.5147584298219222e-17,4.3910412512760025e-16,6.0007203411165578e-15,1.0849989278505602e-14,3.8501794294546004e-15,3.8444390832274384e-16
6.23525,4.15234248103743e-18,2.5130665141166593e-17,4.3640302546083637e-16,5.9958452289158667e-15,1.084014286166104e-14,3.8639546936689313e-15,3.854697050834167e-16
6.2355,4.0823701925351441e-18,2.5135951191239673e-17,4.3388873607385162e-16,5.9914148455478071e-15,1.0830726158669837e-14,3.8770291745612631e-15,3.8649618383804592e-16
6.23575,4.0185819968045023e-18,2.5137577888907128e-17,4.314755592570879e-16,5.9874757733098679e-15,1.0821048519454372e-14,3.8891305761105647e-15,3.8758298227203146e-16
6.236,3.9800314673338011e-18,2.5152575694078135e-17,4.2904375688850227e-16,5.9836780807358855e-15,1.0810505859555334e-14,3.9004897750049127e-15,3.8878050823092473e-16
6.23625,3.9985687913104307e-18,2.5179192557232734e-17,4.2644143921593914e-16,5.9794301722098544e-15,1.0799047298512729e-14,3.9117151126154238e-15,3.9005485603056967e-16
6.2365,4.0453617768927596e-18,2.522290382662758e-17,4.2365437266199667e-16,5.9746696681219389e-15,1.0786873649289743e-14,3.9235908596584691e-15,3.9137880939334035e-16
6.23675,4.0655133884636877e-18,2.5257963073166153e-17,4.2064944382052534e-16,5.9697020139612402e-15,1.0774108278991091e-14,3.9363667880679387e-15,3.927288143238184e-16
6.237,4.0611746702931144e-18,2.5281768153868331e-17,4.1736555895884499e-16,5.9646804091461942e-15,1.0760910999224461e-14,3.9505272756447538e-15,3.9411412875605343e-16
6.23725,4.0239119485272606e-18,2.5255493447065786e-17,4.1384631110682331e-16,5.9598739927086648e-15,1.0747614629169913e-14,3.9662061892801219e-15,3.9558846470532916e-16
6.2375,3.9872705211343225e-18,2.5206704142550575e-17,4.1008446111096517e-16,5.9557316659904046e-15,1.0734301031922018e-14,3.9830272217595543e-15,3.9713499764273013e-16
6.23775,3.9382359600817528e-18,2.5153128656936489e-17,4.0616280552465932e-16,5.9520826078253327e-15,1.0721122299235967e-14,4.0004544049098085e-15,3.9877650951761839e-16
6.238,3.8641678136225092e-18,2.5124094312449987e-17,4.0219080236116806e-16,5.9487924387993921e-15,1.0708045624366439e-14,4.017702884417237e-15,4.0052210642799736e-16
