Physical Time (s),theta_vol Monitor (kg-m/s^3): cv1,theta_vol Monitor (kg-m/s^3): cv2,theta_vol Monitor (kg-m/s^3): cv3,theta_vol Monitor (kg-m/s^3): cv4,theta_vol Monitor (kg-m/s^3): cv5,theta_vol Monitor (kg-m/s^3): cv6,theta_vol Monitor (kg-m/s^3): cv7
0.5195151,0,0,0,0,0,0,0
0.51956574,0,0,0,0,0,0,0
0.51961637,0,0,0,0,0,0,0
0.519667,0,0,0,0,0,0,0
0.51971764,0,0,0,0,0,0,0
0.51976828,0,0,0,0,0,0,0
0.51981891,0,0,0,0,0,0,0
0.51986954,0,0,0,0,0,0,0
0.51992018,0,0,0,0,0,0,0
0.51997081,0,0,0,0,0,0,0
0.52002145,0,0,0,0,0,0,0
0.52007209,0,0,0,0,0,0,0
0.52012272,0,0,0,0,0,0,0
0.52017335,0,0,0,0,0,0,0
0.52022399,0,0,0,0,0,0,0
0.52027462,0,0,0,0,0,0,0
0.52032526,0,0,0,0,0,0,0
0.5203759,0,0,0,0,0,0,0
0.52042653,0,0,0,0,0,0,0
0.52047716,0,0,0,0,0,0,0
0.5205278,0,0,0,0,0,0,0
0.52057844,0,0,0,0,0,0,0
0.52062907,0,0,0,0,0,0,0
0.5206797,0,0,0,0,0,0,0
0.52073034,0,0,0,0,0,0,0
0.52078097,0,0,0,0,0,0,0
0.52083161,0,0,0,0,0,0,0
0.52088225,0,0,0,0,0,0,0
0.52093288,0,0,0,0,0,0,0
0.52098351,0,0,0,0,0,0,0
0.52103415,0,0,0,0,0,0,0
0.52108478,0,0,0,0,0,0,0
0.52113542,0,0,0,0,0,0,0
0.52118606,0,0,0,0,0,0,0
0.52123669,0,0,0,0,0,0,0
0.52128732,0,0,0,0,0,0,0
0.52133796,0,0,0,0,0,0,0
0.5213886,0,0,0,0,0,0,0
0.52143923,0,0,0,0,0,0,0
0.52148986,0,0,0,0,0,0,0
0.5215405,0,0,0,0,0,0,0
0.52159113,0,0,0,0,0,0,0
0.52164177,0,0,0,0,0,0,0
0.52169241,0,0,0,0,0,0,0
0.52174304,0,0,0,0,0,0,0
0.52179367,0,0,0,0,0,0,0
0.52184431,0,0,0,0,0,0,0
0.52189494,0,0,0,0,0,0,0
0.52194558,0,0,0,0,0,0,0
0.52199622,0,0,0,0,0,0,0
0.52204685,0,0,0,0,0,0,0
0.52209748,0,0,0,0,0,0,0
0.52214812,0,0,0,0,0,0,0
0.52219876,0,0,0,0,0,0,0
0.52224939,0,0,0,0,0,0,0
0.52230002,0,0,0,0,0,0,0
0.52235066,0,0,0,0,0,0,0
0.52240129,0,0,0,0,0,0,0
0.52245193,0,0,0,0,0,0,0
0.52250257,0,0,0,0,0,0,0
0.5225532,0,0,0,0,0,0,0
0.52260383,0,0,0,0,0,0,0
0.52265447,0,0,0,0,0,0,0
0.52270511,0,0,0,0,0,0,0
0.52275574,0,0,0,0,0,0,0
0.52280637,0,0,0,0,0,0,0
0.52285701,0,0,0,0,0,0,0
0.52290764,0,0,0,0,0,0,0
0.52295828,0,0,0,0,0,0,0
0.52300892,0,0,0,0,0,0,0
0.52305955,0,0,0,0,0,0,0
0.52311018,0,0,0,0,0,0,0
0.52316082,0,0,0,0,0,0,0
0.52321145,0,0,0,0,0,0,0
0.52326209,0,0,0,0,0,0,0
0.52331273,0,0,0,0,0,0,0
0.52336336,0,0,0,0,0,0,0
0.52341399,0,0,0,0,0,0,0
0.52346463,0,0,0,0,0,0,0
0.52351527,0,0,0,0,0,0,0
0.5235659,0,0,0,0,0,0,0
0.52361653,0,0,0,0,0,0,0
0.52366717,0,0,0,0,0,0,0
0.5237178,0,0,0,0,0,0,0
0.52376844,0,0,0,0,0,0,0
0.52381908,0,0,0,0,0,0,0
0.52386971,0,0,0,0,0,0,0
0.52392034,0,0,0,0,0,0,0
0.52397098,0,0,0,0,0,0,0
0.52402161,0,0,0,0,0,0,0
0.52407225,0,0,0,0,0,0,0
0.52412289,0,0,0,0,0,0,0
0.52417352,0,0,0,0,0,0,0
0.52422415,0,0,0,0,0,0,0
0.52427479,0,0,0,0,0,0,0
0.52432543,0,0,0,0,0,0,0
0.52437606,0,0,0,0,0,0,0
0.52442669,0,0,0,0,0,0,0
0.52447733,0,0,0,0,0,0,0
0.52452796,0,0,0,0,0,0,0
0.5245786,0,0,0,0,0,0,0
0.52462924,0,0,0,0,0,0,0
0.52467987,0,0,0,0,0,0,0
0.5247305,0,0,0,0,0,0,0
0.52478114,0,0,0,0,0,0,0
0.52483178,0,0,0,0,0,0,0
0.52488241,0,0,0,0,0,0,0
0.52493305,0,0,0,0,0,0,0
0.52498368,0,0,0,0,0,0,0
0.52503431,0,0,0,0,0,0,0
0.52508495,0,0,0,0,0,0,0
0.52513559,0,0,0,0,0,0,0
0.52518622,0,0,0,0,0,0,0
0.52523685,0,0,0,0,0,0,0
0.52528749,0,0,0,0,0,0,0
0.52533812,0,0,0,0,0,0,0
0.52538876,0,0,0,0,0,0,0
0.5254394,0,0,0,0,0,0,0
0.52549003,0,0,0,0,0,0,0
0.52554066,0,0,0,0,0,0,0
0.5255913,0,0,0,0,0,0,0
0.52564194,0,0,0,0,0,0,0
0.52569257,0,0,0,0,0,0,0
0.5257432,0,0,0,0,0,0,0
0.52579384,0,0,0,0,0,0,0
0.52584447,0,0,0,0,0,0,0
0.52589511,0,0,0,0,0,0,0
0.52594575,0,0,0,0,0,0,0
0.52599638,0,0,0,0,0,0,0
0.52604701,0,0,0,0,0,0,0
0.52609765,0,0,0,0,0,0,0
0.52614828,0,0,0,0,0,0,0
0.52619892,0,0,0,0,0,0,0
0.52624956,0,0,0,0,0,0,0
0.52630019,0,0,0,0,0,0,0
0.52635082,0,0,0,0,0,0,0
0.52640146,0,0,0,0,0,0,0
0.5264521,0,0,0,0,0,0,0
0.52650273,0,0,0,0,0,0,0
0.52655336,0,0,0,0,0,0,0
0.526604,0,0,0,0,0,0,0
0.52665463,0,0,0,0,0,0,0
0.52670527,0,0,0,0,0,0,0
0.52675591,0,0,0,0,0,0,0
0.52680654,0,0,0,0,0,0,0
0.52685717,0,0,0,0,0,0,0
0.52690781,0,0,0,0,0,0,0
0.52695844,0,0,0,0,0,0,0
0.52700908,0,0,0,0,0,0,0
0.52705972,0,0,0,0,0,0,0
0.52711035,0,0,0,0,0,0,0
0.52716098,0,0,0,0,0,0,0
0.52721162,0,0,0,0,0,0,0
0.52726226,0,0,0,0,0,0,0
0.52731289,0,0,0,0,0,0,0
0.52736352,0,0,0,0,0,0,0
0.52741416,0,0,0,0,0,0,0
0.52746479,0,0,0,0,0,0,0
0.52751543,0,0,0,0,0,0,0
0.52756607,0,0,0,0,0,0,0
0.5276167,0,0,0,0,0,0,0
0.52766733,0,0,0,0,0,0,0
0.52771797,0,0,0,0,0,0,0
0.52776861,0,0,0,0,0,0,0
0.52781924,0,0,0,0,0,0,0
0.52786987,0,0,0,0,0,0,0
0.52792051,0,0,0,0,0,0,0
0.52797114,0,0,0,0,0,0,0
0.52802178,0,0,0,0,0,0,0
0.52807242,0,0,0,0,0,0,0
0.52812305,0,0,0,0,0,0,0
0.52817368,0,0,0,0,0,0,0
0.52822432,0,0,0,0,0,0,0
0.52827495,0,0,0,0,0,0,0
0.52832559,0,0,0,0,0,0,0
0.52837623,0,0,0,0,0,0,0
0.52842686,0,0,0,0,0,0,0
0.52847749,0,0,0,0,0,0,0
0.52852813,0,0,0,0,0,0,0
0.52857877,0,0,0,0,0,0,0
0.5286294,0,0,0,0,0,0,0
0.52868003,0,0,0,0,0,0,0
0.52873067,0,0,0,0,0,0,0
0.5287813,0,0,0,0,0,0,0
0.52883194,0,0,0,0,0,0,0
0.52888258,0,0,0,0,0,0,0
0.52893321,0,0,0,0,0,0,0
0.52898384,0,0,0,0,0,0,0
0.52903448,0,0,0,0,0,0,0
0.52908511,0,0,0,0,0,0,0
0.52913575,0,0,0,0,0,0,0
0.52918639,0,0,0,0,0,0,0
0.52923702,0,0,0,0,0,0,0
0.52928765,0,0,0,0,0,0,0
0.52933829,0,0,0,0,0,0,0
0.52938893,0,0,0,0,0,0,0
0.52943956,0,0,0,0,0,0,0
0.52949019,0,0,0,0,0,0,0
0.52954083,0,0,0,0,0,0,0
0.52959146,0,0,0,0,0,0,0
0.5296421,0,0,0,0,0,0,0
0.52969274,0,0,0,0,0,0,0
0.52974337,0,0,0,0,0,0,0
0.529794,0,0,0,0,0,0,0
0.52984464,0,0,0,0,0,0,0
0.52989527,0,0,0,0,0,0,0
0.52994591,0,0,0,0,0,0,0
0.52999655,0,0,0,0,0,0,0
0.53004718,0,0,0,0,0,0,0
0.53009781,0,0,0,0,0,0,0
0.53014845,0,0,0,0,0,0,0
0.53019909,0,0,0,0,0,0,0
0.53024972,0,0,0,0,0,0,0
0.53030035,0,0,0,0,0,0,0
0.53035099,0,0,0,0,0,0,0
0.53040162,0,0,0,0,0,0,0
0.53045226,0,0,0,0,0,0,0
0.5305029,0,0,0,0,0,0,0
0.53055353,0,0,0,0,0,0,0
0.53060416,0,0,0,0,0,0,0
0.5306548,0,0,0,0,0,0,0
0.53070544,0,0,0,0,0,0,0
0.53075607,0,0,0,0,0,0,0
0.5308067,0,0,0,0,0,0,0
0.53085734,0,0,0,0,0,0,0
0.53090797,0,0,0,0,0,0,0
0.53095861,0,0,0,0,0,0,0
0.53100925,0,0,0,0,0,0,0
0.53105988,0,0,0,0,0,0,0
0.53111051,0,0,0,0,0,0,0
0.53116115,0,0,0,0,0,0,0
0.53121178,0,0,0,0,0,0,0
0.53126242,0,0,0,0,0,0,0
0.53131306,0,0,0,0,0,0,0
0.53136369,0,0,0,0,0,0,0
0.53141432,0,0,0,0,0,0,0
0.53146496,0,0,0,0,0,0,0
0.5315156,0,0,0,0,0,0,0
0.53156623,0,0,0,0,0,0,0
0.53161686,0,0,0,0,0,0,0
0.5316675,0,0,0,0,0,0,0
0.53171813,0,0,0,0,0,0,0
0.53176877,0,0,0,0,0,0,0
0.53181941,0,0,0,0,0,0,0
0.53187004,0,0,0,0,0,0,0
0.53192067,0,0,0,0,0,0,0
0.53197131,0,0,0,0,0,0,0
0.53202194,0,0,0,0,0,0,0
0.53207258,0,0,0,0,0,0,0
0.53212322,0,0,0,0,0,0,0
0.53217385,0,0,0,0,0,0,0
0.53222448,0,0,0,0,0,0,0
0.53227512,0,0,0,0,0,0,0
0.53232576,0,0,0,0,0,0,0
0.53237639,0,0,0,0,0,0,0
0.53242702,0,0,0,0,0,0,0
0.53247766,0,0,0,0,0,0,0
0.53252829,0,0,0,0,0,0,0
0.53257893,0,0,0,0,0,0,0
0.53262957,0,0,0,0,0,0,0
0.5326802,0,0,0,0,0,0,0
0.53273083,0,0,0,0,0,0,0
0.53278147,0,0,0,0,0,0,0
0.53283211,0,0,0,0,0,0,0
0.53288274,0,0,0,0,0,0,0
0.53293338,0,0,0,0,0,0,0
0.53298401,0,0,0,0,0,0,0
0.53303464,0,0,0,0,0,0,0
0.53308528,0,0,0,0,0,0,0
0.53313592,0,0,0,0,0,0,0
0.53318655,0,0,0,0,0,0,0
0.53323718,0,0,0,0,0,0,0
0.53328782,0,0,0,0,0,0,0
0.53333845,0,0,0,0,0,0,0
0.53338909,0,0,0,0,0,0,0
0.53343973,0,0,0,0,0,0,0
0.53349036,0,0,0,0,0,0,0
0.53354099,0,0,0,0,0,0,0
0.53359163,0,0,0,0,0,0,0
0.53364227,0,0,0,0,0,0,0
0.5336929,0,0,0,0,0,0,0
0.53374353,0,0,0,0,0,0,0
0.53379417,0,0,0,0,0,0,0
0.5338448,0,0,0,0,0,0,0
0.53389544,0,0,0,0,0,0,0
0.53394608,0,0,0,0,0,0,0
0.53399671,0,0,0,0,0,0,0
0.53404734,0,0,0,0,0,0,0
0.53409798,0,0,0,0,0,0,0
0.53414861,0,0,0,0,0,0,0
0.53419925,0,0,0,0,0,0,0
0.53424989,0,0,0,0,0,0,0
0.53430052,0,0,0,0,0,0,0
0.53435115,0,0,0,0,0,0,0
0.53440179,0,0,0,0,0,0,0
0.53445243,0,0,0,0,0,0,0
0.53450306,0,0,0,0,0,0,0
0.53455369,0,0,0,0,0,0,0
0.53460433,0,0,0,0,0,0,0
0.53465496,0,0,0,0,0,0,0
0.5347056,0,0,0,0,0,0,0
0.53475624,0,0,0,0,0,0,0
0.53480687,0,0,0,0,0,0,0
0.5348575,0,0,0,0,0,0,0
0.53490814,0,0,0,0,0,0,0
0.53495877,0,0,0,0,0,0,0
0.53500941,0,0,0,0,0,0,0
0.53506005,0,0,0,0,0,0,0
0.53511068,0,0,0,0,0,0,0
0.53516131,0,0,0,0,0,0,0
0.53521195,0,0,0,0,0,0,0
0.53526259,0,0,0,0,0,0,0
0.53531322,0,0,0,0,0,0,0
0.53536385,0,0,0,0,0,0,0
0.53541449,0,0,0,0,0,0,0
0.53546512,0,0,0,0,0,0,0
0.53551576,0,0,0,0,0,0,0
0.5355664,0,0,0,0,0,0,0
0.53561703,0,0,0,0,0,0,0
0.53566766,0,0,0,0,0,0,0
0.5357183,0,0,0,0,0,0,0
0.53576894,0,0,0,0,0,0,0
0.53581957,0,0,0,0,0,0,0
0.5358702,0,0,0,0,0,0,0
0.53592084,0,0,0,0,0,0,0
0.53597147,0,0,0,0,0,0,0
0.53602211,0,0,0,0,0,0,0
0.53607275,0,0,0,0,0,0,0
0.53612338,0,0,0,0,0,0,0
0.53617401,0,0,0,0,0,0,0
0.53622465,0,0,0,0,0,0,0
0.53627528,0,0,0,0,0,0,0
0.53632592,0,0,0,0,0,0,0
0.53637656,0,0,0,0,0,0,0
0.53642719,0,0,0,0,0,0,0
0.53647782,0,0,0,0,0,0,0
0.53652846,0,0,0,0,0,0,0
0.5365791,0,0,0,0,0,0,0
0.53662973,0,0,0,0,0,0,0
0.53668036,0,0,0,0,0,0,0
0.536731,0,0,0,0,0,0,0
0.53678163,0,0,0,0,0,0,0
0.53683227,0,0,0,0,0,0,0
0.53688291,0,0,0,0,0,0,0
0.53693354,0,0,0,0,0,0,0
0.53698417,0,0,0,0,0,0,0
0.53703481,0,0,0,0,0,0,0
0.53708544,0,0,0,0,0,0,0
0.53713608,0,0,0,0,0,0,0
0.53718672,0,0,0,0,0,0,0
0.53723735,0,0,0,0,0,0,0
0.53728798,0,0,0,0,0,0,0
0.53733862,0,0,0,0,0,0,0
0.53738926,0,0,0,0,0,0,0
0.53743989,0,0,0,0,0,0,0
0.53749052,0,0,0,0,0,0,0
0.53754116,0,0,0,0,0,0,0
0.53759179,0,0,0,0,0,0,0
0.53764243,0,0,0,0,0,0,0
0.53769307,0,0,0,0,0,0,0
0.5377437,0,0,0,0,0,0,0
0.53779433,0,0,0,0,0,0,0
0.53784497,0,0,0,0,0,0,0
0.5378956,0,0,0,0,0,0,0
0.53794624,0,0,0,0,0,0,0
0.53799688,0,0,0,0,0,0,0
0.53804751,0,0,0,0,0,0,0
0.53809814,0,0,0,0,0,0,0
0.53814878,0,0,0,0,0,0,0
0.53819942,0,0,0,0,0,0,0
0.53825005,0,0,0,0,0,0,0
0.53830068,0,0,0,0,0,0,0
0.53835132,0,0,0,0,0,0,0
0.53840195,0,0,0,0,0,0,0
0.53845259,0,0,0,0,0,0,0
0.53850323,0,0,0,0,0,0,0
0.53855386,0,0,0,0,0,0,0
0.53860449,0,0,0,0,0,0,0
0.53865513,0,0,0,0,0,0,0
0.53870577,0,0,0,0,0,0,0
0.5387564,0,0,0,0,0,0,0
0.53880703,0,0,0,0,0,0,0
0.53885767,0,0,0,0,0,0,0
0.5389083,0,0,0,0,0,0,0
0.53895894,0,0,0,0,0,0,0
0.53900958,0,0,0,0,0,0,0
0.53906021,0,0,0,0,0,0,0
0.53911084,0,0,0,0,0,0,0
0.53916148,0,0,0,0,0,0,0
0.53921211,0,0,0,0,0,0,0
0.53926275,0,0,0,0,0,0,0
0.53931339,0,0,0,0,0,0,0
0.53936402,0,0,0,0,0,0,0
0.53941465,0,0,0,0,0,0,0
0.53946529,0,0,0,0,0,0,0
0.53951593,0,0,0,0,0,0,0
0.53956656,0,0,0,0,0,0,0
0.53961719,0,0,0,0,0,0,0
0.53966783,0,0,0,0,0,0,0
0.53971846,0,0,0,0,0,0,0
0.5397691,0,0,0,0,0,0,0
0.53981974,0,0,0,0,0,0,0
0.53987037,0,0,0,0,0,0,0
0.539921,0,0,0,0,0,0,0
0.53997164,0,0,0,0,0,0,0
0.54002227,0,0,0,0,0,0,0
0.54007291,0,0,0,0,0,0,0
0.54012355,0,0,0,0,0,0,0
0.54017418,0,0,0,0,0,0,0
0.54022481,0,0,0,0,0,0,0
0.54027545,0,0,0,0,0,0,0
0.54032609,0,0,0,0,0,0,0
0.54037672,0,0,0,0,0,0,0
0.54042735,0,0,0,0,0,0,0
0.54047799,0,0,0,0,0,0,0
0.54052862,0,0,0,0,0,0,0
0.54057926,0,0,0,0,0,0,0
0.5406299,0,0,0,0,0,0,0
0.54068053,0,0,0,0,0,0,0
0.54073116,0,0,0,0,0,0,0
0.5407818,0,0,0,0,0,0,0
0.54083244,0,0,0,0,0,0,0
0.54088307,0,0,0,0,0,0,0
0.54093371,0,0,0,0,0,0,0
0.54098434,0,0,0,0,0,0,0
0.54103497,0,0,0,0,0,0,0
0.54108561,0,0,0,0,0,0,0
0.54113625,0,0,0,0,0,0,0
0.54118688,0,0,0,0,0,0,0
0.54123751,0,0,0,0,0,0,0
0.54128815,0,0,0,0,0,0,0
0.54133878,0,0,0,0,0,0,0
0.54138942,0,0,0,0,0,0,0
0.54144006,0,0,0,0,0,0,0
0.54149069,0,0,0,0,0,0,0
0.54154132,0,0,0,0,0,0,0
0.54159196,0,0,0,0,0,0,0
0.5416426,0,0,0,0,0,0,0
0.54169323,0,0,0,0,0,0,0
0.54174386,0,0,0,0,0,0,0
0.5417945,0,0,0,0,0,0,0
0.54184513,0,0,0,0,0,0,0
0.54189577,0,0,0,0,0,0,0
0.54194641,0,0,0,0,0,0,0
0.54199704,0,0,0,0,0,0,0
0.54204767,0,0,0,0,0,0,0
0.54209831,0,0,0,0,0,0,0
0.54214894,0,0,0,0,0,0,0
0.54219958,0,0,0,0,0,0,0
0.54225022,0,0,0,0,0,0,0
0.54230085,0,0,0,0,0,0,0
0.54235148,0,0,0,0,0,0,0
0.54240212,0,0,0,0,0,0,0
0.54245276,0,0,0,0,0,0,0
0.54250339,0,0,0,0,0,0,0
0.54255402,0,0,0,0,0,0,0
0.54260466,0,0,0,0,0,0,0
0.54265529,0,0,0,0,0,0,0
0.54270593,0,0,0,0,0,0,0
0.54275657,0,0,0,0,0,0,0
0.5428072,0,0,0,0,0,0,0
0.54285783,0,0,0,0,0,0,0
0.54290847,0,0,0,0,0,0,0
0.5429591,0,0,0,0,0,0,0
0.54300974,0,0,0,0,0,0,0
0.54306038,0,0,0,0,0,0,0
0.54311101,0,0,0,0,0,0,0
0.54316164,0,0,0,0,0,0,0
0.54321228,0,0,0,0,0,0,0
0.54326292,0,0,0,0,0,0,0
0.54331355,0,0,0,0,0,0,0
0.54336418,0,0,0,0,0,0,0
0.54341482,0,0,0,0,0,0,0
0.54346545,0,0,0,0,0,0,0
0.54351609,0,0,0,0,0,0,0
0.54356673,0,0,0,0,0,0,0
0.54361736,0,0,0,0,0,0,0
0.54366799,0,0,0,0,0,0,0
0.54371863,0,0,0,0,0,0,0
0.54376927,0,0,0,0,0,0,0
0.5438199,0,0,0,0,0,0,0
0.54387053,0,0,0,0,0,0,0
0.54392117,0,0,0,0,0,0,0
0.5439718,0,0,0,0,0,0,0
0.54402244,0,0,0,0,0,0,0
0.54407308,0,0,0,0,0,0,0
0.54412371,0,0,0,0,0,0,0
0.54417434,0,0,0,0,0,0,0
0.54422498,0,0,0,0,0,0,0
0.54427561,0,0,0,0,0,0,0
0.54432625,0,0,0,0,0,0,0
0.54437689,0,0,0,0,0,0,0
0.54442752,0,0,0,0,0,0,0
0.54447815,0,0,0,0,0,0,0
0.54452879,0,0,0,0,0,0,0
0.54457943,0,0,0,0,0,0,0
0.54463006,0,0,0,0,0,0,0
0.54468069,0,0,0,0,0,0,0
0.54473133,0,0,0,0,0,0,0
0.54478196,0,0,0,0,0,0,0
0.5448326,0,0,0,0,0,0,0
0.54488324,0,0,0,0,0,0,0
0.54493387,0,0,0,0,0,0,0
0.5449845,0,0,0,0,0,0,0
0.54503514,0,0,0,0,0,0,0
0.54508577,0,0,0,0,0,0,0
0.54513641,0,0,0,0,0,0,0
0.54518705,0,0,0,0,0,0,0
0.54523768,0,0,0,0,0,0,0
0.54528831,0,0,0,0,0,0,0
0.54533895,0,0,0,0,0,0,0
0.54538959,0,0,0,0,0,0,0
0.54544022,0,0,0,0,0,0,0
0.54549085,0,0,0,0,0,0,0
0.54554149,0,0,0,0,0,0,0
0.54559212,0,0,0,0,0,0,0
0.54564276,0,0,0,0,0,0,0
0.5456934,0,0,0,0,0,0,0
0.54574403,0,0,0,0,0,0,0
0.54579466,0,0,0,0,0,0,0
0.5458453,0,0,0,0,0,0,0
0.54589593,0,0,0,0,0,0,0
0.54594657,0,0,0,0,0,0,0
0.54599721,0,0,0,0,0,0,0
0.54604784,0,0,0,0,0,0,0
0.54609847,0,0,0,0,0,0,0
0.54614911,0,0,0,0,0,0,0
0.54619975,0,0,0,0,0,0,0
0.54625038,0,0,0,0,0,0,0
0.54630101,0,0,0,0,0,0,0
0.54635165,0,0,0,0,0,0,0
0.54640228,0,0,0,0,0,0,0
0.54645292,0,0,0,0,0,0,0
0.54650356,0,0,0,0,0,0,0
0.54655419,0,0,0,0,0,0,0
0.54660482,0,0,0,0,0,0,0
0.54665546,0,0,0,0,0,0,0
0.5467061,0,0,0,0,0,0,0
0.54675673,0,0,0,0,0,0,0
0.54680736,0,0,0,0,0,0,0
0.546858,0,0,0,0,0,0,0
0.54690863,0,0,0,0,0,0,0
0.54695927,0,0,0,0,0,0,0
0.54700991,0,0,0,0,0,0,0
0.54706054,0,0,0,0,0,0,0
0.54711117,0,0,0,0,0,0,0
0.54716181,0,0,0,0,0,0,0
0.54721244,0,0,0,0,0,0,0
0.54726308,0,0,0,0,0,0,0
0.54731372,0,0,0,0,0,0,0
0.54736435,0,0,0,0,0,0,0
0.54741498,0,0,0,0,0,0,0
0.54746562,0,0,0,0,0,0,0
0.54751626,0,0,0,0,0,0,0
0.54756689,0,0,0,0,0,0,0
0.54761752,0,0,0,0,0,0,0
0.54766816,0,0,0,0,0,0,0
0.54771879,0,0,0,0,0,0,0
0.54776943,0,0,0,0,0,0,0
0.54782007,0,0,0,0,0,0,0
0.5478707,0,0,0,0,0,0,0
0.54792133,0,0,0,0,0,0,0
0.54797197,0,0,0,0,0,0,0
0.5480226,0,0,0,0,0,0,0
0.54807324,0,0,0,0,0,0,0
0.54812388,0,0,0,0,0,0,0
0.54817451,0,0,0,0,0,0,0
0.54822514,0,0,0,0,0,0,0
0.54827578,0,0,0,0,0,0,0
0.54832642,0,0,0,0,0,0,0
0.54837705,0,0,0,0,0,0,0
0.54842768,0,0,0,0,0,0,0
0.54847832,0,0,0,0,0,0,0
0.54852895,0,0,0,0,0,0,0
0.54857959,0,0,0,0,0,0,0
0.54863023,0,0,0,0,0,0,0
0.54868086,0,0,0,0,0,0,0
0.54873149,0,0,0,0,0,0,0
0.54878213,0,0,0,0,0,0,0
0.54883277,0,0,0,0,0,0,0
0.5488834,0,0,0,0,0,0,0
0.54893404,0,0,0,0,0,0,0
0.54898467,0,0,0,0,0,0,0
0.5490353,0,0,0,0,0,0,0
0.54908594,0,0,0,0,0,0,0
0.54913658,0,0,0,0,0,0,0
0.54918721,0,0,0,0,0,0,0
0.54923784,0,0,0,0,0,0,0
0.54928848,0,0,0,0,0,0,0
0.54933911,0,0,0,0,0,0,0
0.54938975,0,0,0,0,0,0,0
0.54944039,0,0,0,0,0,0,0
0.54949102,0,0,0,0,0,0,0
0.54954165,0,0,0,0,0,0,0
0.54959229,0,0,0,0,0,0,0
0.54964293,0,0,0,0,0,0,0
0.54969356,0,0,0,0,0,0,0
0.54974419,0,0,0,0,0,0,0
0.54979483,0,0,0,0,0,0,0
0.54984546,0,0,0,0,0,0,0
0.5498961,0,0,0,0,0,0,0
0.54994674,0,0,0,0,0,0,0
0.54999737,0,0,0,0,0,0,0
0.550048,0,0,0,0,0,0,0
0.55009864,0,0,0,0,0,0,0
0.55014927,0,0,0,0,0,0,0
0.55019991,0,0,0,0,0,0,0
0.55025055,0,0,0,0,0,0,0
0.55030118,0,0,0,0,0,0,0
0.55035181,0,0,0,0,0,0,0
0.55040245,0,0,0,0,0,0,0
0.55045309,0,0,0,0,0,0,0
0.55050372,0,0,0,0,0,0,0
0.55055435,0,0,0,0,0,0,0
0.55060499,0,0,0,0,0,0,0
0.55065562,0,0,0,0,0,0,0
0.55070626,0,0,0,0,0,0,0
0.5507569,0,0,0,0,0,0,0
0.55080753,0,0,0,0,0,0,0
0.55085816,0,0,0,0,0,0,0
0.5509088,0,0,0,0,0,0,0
0.55095943,0,0,0,0,0,0,0
0.55101007,0,0,0,0,0,0,0
0.55106071,0,0,0,0,0,0,0
0.55111134,0,0,0,0,0,0,0
0.55116197,0,0,0,0,0,0,0
0.55121261,0,0,0,0,0,0,0
0.55126325,0,0,0,0,0,0,0
0.55131388,0,0,0,0,0,0,0
0.55136451,0,0,0,0,0,0,0
0.55141515,0,0,0,0,0,0,0
0.55146578,0,0,0,0,0,0,0
0.55151642,0,0,0,0,0,0,0
0.55156706,0,0,0,0,0,0,0
0.55161769,0,0,0,0,0,0,0
0.55166832,0,0,0,0,0,0,0
0.55171896,0,0,0,0,0,0,0
0.5517696,0,0,0,0,0,0,0
0.55182023,0,0,0,0,0,0,0
0.55187086,0,0,0,0,0,0,0
0.5519215,0,0,0,0,0,0,0
0.55197213,0,0,0,0,0,0,0
0.55202277,0,0,0,0,0,0,0
0.55207341,0,0,0,0,0,0,0
0.55212404,0,0,0,0,0,0,0
0.55217467,0,0,0,0,0,0,0
0.55222531,0,0,0,0,0,0,0
0.55227594,0,0,0,0,0,0,0
0.55232658,0,0,0,0,0,0,0
0.55237722,0,0,0,0,0,0,0
0.55242785,0,0,0,0,0,0,0
0.55247848,0,0,0,0,0,0,0
0.55252912,0,0,0,0,0,0,0
0.55257976,0,0,0,0,0,0,0
0.55263039,0,0,0,0,0,0,0
0.55268102,0,0,0,0,0,0,0
0.55273166,0,0,0,0,0,0,0
0.55278229,0,0,0,0,0,0,0
0.55283293,0,0,0,0,0,0,0
0.55288357,0,0,0,0,0,0,0
0.5529342,0,0,0,0,0,0,0
0.55298483,0,0,0,0,0,0,0
0.55303547,0,0,0,0,0,0,0
0.5530861,0,0,0,0,0,0,0
0.55313674,0,0,0,0,0,0,0
0.55318738,0,0,0,0,0,0,0
0.55323801,0,0,0,0,0,0,0
0.55328864,0,0,0,0,0,0,0
0.55333928,0,0,0,0,0,0,0
0.55338992,0,0,0,0,0,0,0
0.55344055,0,0,0,0,0,0,0
0.55349118,0,0,0,0,0,0,0
0.55354182,0,0,0,0,0,0,0
0.55359245,0,0,0,0,0,0,0
0.55364309,0,0,0,0,0,0,0
0.55369373,0,0,0,0,0,0,0
0.55374436,0,0,0,0,0,0,0
0.55379499,0,0,0,0,0,0,0
0.55384563,0,0,0,0,0,0,0
0.55389626,0,0,0,0,0,0,0
0.5539469,0,0,0,0,0,0,0
0.55399754,0,0,0,0,0,0,0
0.55404817,0,0,0,0,0,0,0
0.5540988,0,0,0,0,0,0,0
0.55414944,0,0,0,0,0,0,0
0.55420008,0,0,0,0,0,0,0
0.55425071,0,0,0,0,0,0,0
0.55430134,0,0,0,0,0,0,0
0.55435198,0,0,0,0,0,0,0
0.55440261,0,0,0,0,0,0,0
0.55445325,0,0,0,0,0,0,0
